type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	443	1518208658531	0	1	1	0	1	1	0	1	161	67	50	234	40	50	161	67	50	234	40	50
StateGrid	443	1518208658531	1	1	0	1	1	0	1	1	11	16	50	359	10	50	11	16	50	359	10	50
StateGrid	443	1518208658531	2	1	1	0	1	1	0	1	278	24	50	344	3	50	278	24	50	344	3	50
StateGrid	443	1518208658531	3	0	0	1	1	1	0	1	10	0	50	131	68	50	131	68	50	10	0	50
StateGrid	443	1518208658531	4	0	0	1	0	0	1	1	112	39	50	113	28	50	112	39	50	113	28	50
StateGrid	443	1518208658531	5	1	1	0	0	0	1	1	123	40	50	4	48	50	4	48	50	123	40	50
StateGrid	443	1518208658546	6	0	1	0	0	1	0	1	104	36	50	243	20	50	104	36	50	243	20	50
StateGrid	443	1518208658546	7	0	1	0	0	1	0	1	51	25	50	9	97	50	51	25	50	9	97	50
StateGrid	443	1518208658546	8	1	0	1	0	1	0	1	123	61	50	6	74	50	6	74	50	123	61	50
StateGrid	443	1518208658546	9	1	1	0	0	0	1	1	315	53	50	130	64	50	130	64	50	315	53	50
StateGrid	443	1518208658546	10	0	1	0	1	0	1	1	146	52	50	307	0	50	307	0	50	146	52	50
StateGrid	443	1518208658546	11	0	1	0	0	1	0	1	62	15	50	267	16	50	62	15	50	267	16	50
StateGrid	443	1518208658546	12	1	1	0	1	1	0	1	148	46	50	333	83	50	148	46	50	333	83	50
StateGrid	443	1518208658546	13	0	1	0	1	0	1	1	311	6	50	53	22	50	53	22	50	311	6	50
StateGrid	443	1518208658546	14	1	0	1	0	1	0	1	179	84	50	137	16	50	137	16	50	179	84	50
StateGrid	443	1518208658546	15	0	0	1	0	0	1	1	197	22	50	234	17	50	197	22	50	234	17	50
StateGrid	443	1518208658546	16	1	1	0	1	1	0	1	32	1	50	205	58	50	32	1	50	205	58	50
StateGrid	443	1518208658546	17	0	1	0	0	1	0	1	14	46	50	115	91	50	14	46	50	115	91	50
StateGrid	443	1518208658546	18	1	0	1	1	0	1	1	112	30	50	170	19	50	112	30	50	170	19	50
StateGrid	443	1518208658546	19	1	1	0	0	0	1	1	47	16	50	275	43	50	275	43	50	47	16	50
