type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	861	1518208659463	0	0	0	1	0	0	1	1	0	53	50	186	55	50	0	53	50	186	55	50
StateGrid	861	1518208659463	1	0	0	1	1	1	0	1	9	16	50	248	86	50	248	86	50	9	16	50
StateGrid	861	1518208659463	2	1	1	0	1	1	0	1	352	73	50	273	71	50	352	73	50	273	71	50
StateGrid	861	1518208659463	3	1	1	0	1	1	0	1	128	77	50	153	88	50	128	77	50	153	88	50
StateGrid	861	1518208659463	4	1	0	1	1	0	1	1	168	36	50	169	18	50	168	36	50	169	18	50
StateGrid	861	1518208659463	5	1	1	0	1	1	0	1	306	12	50	234	20	50	306	12	50	234	20	50
StateGrid	861	1518208659463	6	0	1	0	1	0	1	1	263	89	50	34	63	50	34	63	50	263	89	50
StateGrid	861	1518208659463	7	1	0	1	1	0	1	1	150	13	50	308	9	50	150	13	50	308	9	50
StateGrid	861	1518208659463	8	1	0	1	1	0	1	1	29	1	50	21	81	50	29	1	50	21	81	50
StateGrid	861	1518208659463	9	0	0	1	0	0	1	1	38	86	50	54	94	50	38	86	50	54	94	50
StateGrid	861	1518208659463	10	1	0	1	0	1	0	1	21	64	50	266	85	50	266	85	50	21	64	50
StateGrid	861	1518208659463	11	0	0	1	0	0	1	1	329	74	50	174	58	50	329	74	50	174	58	50
StateGrid	861	1518208659463	12	0	1	0	0	1	0	1	148	27	50	78	45	50	148	27	50	78	45	50
StateGrid	861	1518208659463	13	0	0	1	0	0	1	1	87	90	50	260	29	50	87	90	50	260	29	50
StateGrid	861	1518208659463	14	1	1	0	0	0	1	1	353	52	50	105	30	50	105	30	50	353	52	50
StateGrid	861	1518208659463	15	1	1	0	0	0	1	1	285	36	50	217	82	50	217	82	50	285	36	50
StateGrid	861	1518208659463	16	0	0	1	1	1	0	1	251	33	50	10	36	50	10	36	50	251	33	50
StateGrid	861	1518208659463	17	1	0	1	1	0	1	1	40	60	50	180	7	50	40	60	50	180	7	50
StateGrid	861	1518208659463	18	1	0	1	1	0	1	1	16	98	50	300	93	50	16	98	50	300	93	50
StateGrid	861	1518208659463	19	0	0	1	0	0	1	1	322	44	50	104	68	50	322	44	50	104	68	50
