type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	297	1518208658278	0	0	1	0	1	0	1	1	137	3	50	56	75	50	56	75	50	137	3	50
StateGrid	297	1518208658278	1	0	1	0	1	0	1	1	206	60	50	43	48	50	43	48	50	206	60	50
StateGrid	297	1518208658278	2	0	1	0	1	0	1	1	19	45	50	48	55	50	48	55	50	19	45	50
StateGrid	297	1518208658278	3	0	0	1	0	0	1	1	185	9	50	288	39	50	185	9	50	288	39	50
StateGrid	297	1518208658278	4	1	1	0	0	0	1	1	276	70	50	216	58	50	216	58	50	276	70	50
StateGrid	297	1518208658278	5	1	1	0	0	0	1	1	298	4	50	214	21	50	214	21	50	298	4	50
StateGrid	297	1518208658278	6	0	1	0	1	0	1	1	134	60	50	208	0	50	208	0	50	134	60	50
StateGrid	297	1518208658278	7	1	0	1	1	0	1	1	246	84	50	246	81	50	246	84	50	246	81	50
StateGrid	297	1518208658278	8	0	0	1	1	1	0	1	355	59	50	111	49	50	111	49	50	355	59	50
StateGrid	297	1518208658278	9	1	0	1	1	0	1	1	17	24	50	229	12	50	17	24	50	229	12	50
StateGrid	297	1518208658278	10	1	0	1	0	1	0	1	340	49	50	283	1	50	283	1	50	340	49	50
StateGrid	297	1518208658278	11	0	1	0	0	1	0	1	61	59	50	228	29	50	61	59	50	228	29	50
StateGrid	297	1518208658278	12	0	1	0	1	0	1	1	337	76	50	56	63	50	56	63	50	337	76	50
StateGrid	297	1518208658278	13	0	0	1	1	1	0	1	91	79	50	196	77	50	196	77	50	91	79	50
StateGrid	297	1518208658278	14	0	1	0	1	0	1	1	122	80	50	168	86	50	168	86	50	122	80	50
StateGrid	297	1518208658278	15	1	0	1	1	0	1	1	150	58	50	162	97	50	150	58	50	162	97	50
StateGrid	297	1518208658278	16	0	1	0	1	0	1	1	9	32	50	122	48	50	122	48	50	9	32	50
StateGrid	297	1518208658278	17	1	1	0	1	1	0	1	171	75	50	342	22	50	171	75	50	342	22	50
StateGrid	297	1518208658278	18	0	1	0	1	0	1	1	39	58	50	1	15	50	1	15	50	39	58	50
StateGrid	297	1518208658278	19	1	0	1	0	1	0	1	288	77	50	138	80	50	138	80	50	288	77	50
