type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	259	1518208658221	0	0	1	0	1	0	1	1	175	16	50	357	8	50	357	8	50	175	16	50
StateGrid	259	1518208658221	1	1	0	1	1	0	1	1	225	6	50	60	6	50	225	6	50	60	6	50
StateGrid	259	1518208658221	2	1	0	1	1	0	1	1	314	37	50	79	63	50	314	37	50	79	63	50
StateGrid	259	1518208658221	3	0	1	0	1	0	1	1	259	99	50	47	9	50	47	9	50	259	99	50
StateGrid	259	1518208658221	4	1	1	0	0	0	1	1	27	52	50	336	8	50	336	8	50	27	52	50
StateGrid	259	1518208658221	5	1	0	1	0	1	0	1	125	51	50	46	25	50	46	25	50	125	51	50
StateGrid	259	1518208658222	6	0	0	1	0	0	1	1	35	22	50	60	5	50	35	22	50	60	5	50
StateGrid	259	1518208658222	7	0	0	1	1	1	0	1	185	26	50	3	40	50	3	40	50	185	26	50
StateGrid	259	1518208658222	8	0	1	0	0	1	0	1	354	79	50	291	19	50	354	79	50	291	19	50
StateGrid	259	1518208658222	9	0	0	1	1	1	0	1	72	64	50	5	42	50	5	42	50	72	64	50
StateGrid	259	1518208658222	10	0	1	0	1	0	1	1	77	55	50	77	66	50	77	66	50	77	55	50
StateGrid	259	1518208658222	11	0	0	1	0	0	1	1	267	18	50	51	65	50	267	18	50	51	65	50
StateGrid	259	1518208658222	12	1	1	0	1	1	0	1	16	0	50	237	37	50	16	0	50	237	37	50
StateGrid	259	1518208658222	13	1	0	1	1	0	1	1	189	35	50	270	98	50	189	35	50	270	98	50
StateGrid	259	1518208658222	14	1	0	1	1	0	1	1	133	58	50	129	23	50	133	58	50	129	23	50
StateGrid	259	1518208658222	15	1	1	0	1	1	0	1	287	72	50	59	75	50	287	72	50	59	75	50
StateGrid	259	1518208658222	16	0	0	1	0	0	1	1	65	66	50	350	58	50	65	66	50	350	58	50
StateGrid	259	1518208658222	17	0	0	1	0	0	1	1	359	71	50	27	61	50	359	71	50	27	61	50
StateGrid	259	1518208658222	18	0	0	1	0	0	1	1	17	44	50	221	54	50	17	44	50	221	54	50
StateGrid	259	1518208658222	19	0	0	1	1	1	0	1	208	58	50	286	26	50	286	26	50	208	58	50
