type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	473	1518208658598	0	1	0	1	0	1	0	1	49	3	50	340	13	50	340	13	50	49	3	50
StateGrid	473	1518208658598	1	1	0	1	1	0	1	1	17	90	50	40	22	50	17	90	50	40	22	50
StateGrid	473	1518208658598	2	1	1	0	1	1	0	1	16	34	50	53	35	50	16	34	50	53	35	50
StateGrid	473	1518208658598	3	0	1	0	1	0	1	1	193	20	50	287	17	50	287	17	50	193	20	50
StateGrid	473	1518208658598	4	1	0	1	0	1	0	1	108	1	50	254	69	50	254	69	50	108	1	50
StateGrid	473	1518208658598	5	1	0	1	0	1	0	1	225	1	50	268	77	50	268	77	50	225	1	50
StateGrid	473	1518208658598	6	1	1	0	1	1	0	1	175	81	50	297	1	50	175	81	50	297	1	50
StateGrid	473	1518208658598	7	0	1	0	0	1	0	1	240	7	50	154	21	50	240	7	50	154	21	50
StateGrid	473	1518208658598	8	0	0	1	1	1	0	1	151	14	50	55	28	50	55	28	50	151	14	50
StateGrid	473	1518208658598	9	1	0	1	1	0	1	1	33	73	50	181	94	50	33	73	50	181	94	50
StateGrid	473	1518208658598	10	1	0	1	1	0	1	1	74	77	50	114	62	50	74	77	50	114	62	50
StateGrid	473	1518208658598	11	1	0	1	1	0	1	1	111	20	50	214	41	50	111	20	50	214	41	50
StateGrid	473	1518208658598	12	1	0	1	0	1	0	1	88	15	50	297	14	50	297	14	50	88	15	50
StateGrid	473	1518208658598	13	0	0	1	1	1	0	1	18	30	50	28	46	50	28	46	50	18	30	50
StateGrid	473	1518208658598	14	1	1	0	0	0	1	1	96	8	50	309	59	50	309	59	50	96	8	50
StateGrid	473	1518208658598	15	1	1	0	1	1	0	1	321	51	50	186	78	50	321	51	50	186	78	50
StateGrid	473	1518208658598	16	1	1	0	1	1	0	1	166	0	50	324	40	50	166	0	50	324	40	50
StateGrid	473	1518208658598	17	1	1	0	0	0	1	1	63	96	50	307	60	50	307	60	50	63	96	50
StateGrid	473	1518208658598	18	0	0	1	1	1	0	1	261	81	50	113	19	50	113	19	50	261	81	50
StateGrid	473	1518208658598	19	1	1	0	0	0	1	1	277	58	50	130	95	50	130	95	50	277	58	50
