type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	128	1518208658027	0	0	1	0	0	1	0	1	57	62	50	257	52	50	57	62	50	257	52	50
StateGrid	128	1518208658027	1	0	1	0	0	1	0	1	288	57	50	32	98	50	288	57	50	32	98	50
StateGrid	128	1518208658027	2	0	1	0	1	0	1	1	311	11	50	82	68	50	82	68	50	311	11	50
StateGrid	128	1518208658027	3	0	0	1	1	1	0	1	29	71	50	196	0	50	196	0	50	29	71	50
StateGrid	128	1518208658027	4	1	0	1	0	1	0	1	39	27	50	17	23	50	17	23	50	39	27	50
StateGrid	128	1518208658027	5	1	0	1	0	1	0	1	53	1	50	140	97	50	140	97	50	53	1	50
StateGrid	128	1518208658027	6	1	0	1	0	1	0	1	287	30	50	133	9	50	133	9	50	287	30	50
StateGrid	128	1518208658027	7	1	0	1	1	0	1	1	142	45	50	262	67	50	142	45	50	262	67	50
StateGrid	128	1518208658027	8	0	0	1	1	1	0	1	125	4	50	94	94	50	94	94	50	125	4	50
StateGrid	128	1518208658027	9	1	0	1	0	1	0	1	113	40	50	334	37	50	334	37	50	113	40	50
StateGrid	128	1518208658027	10	1	0	1	0	1	0	1	42	83	50	154	37	50	154	37	50	42	83	50
StateGrid	128	1518208658027	11	1	0	1	1	0	1	1	105	57	50	44	18	50	105	57	50	44	18	50
StateGrid	128	1518208658027	12	1	0	1	0	1	0	1	47	48	50	165	89	50	165	89	50	47	48	50
StateGrid	128	1518208658027	13	0	1	0	0	1	0	1	35	88	50	22	40	50	35	88	50	22	40	50
StateGrid	128	1518208658027	14	1	0	1	0	1	0	1	245	59	50	230	98	50	230	98	50	245	59	50
StateGrid	128	1518208658027	15	1	0	1	0	1	0	1	188	26	50	215	23	50	215	23	50	188	26	50
StateGrid	128	1518208658027	16	1	0	1	1	0	1	1	351	90	50	152	78	50	351	90	50	152	78	50
StateGrid	128	1518208658027	17	1	0	1	0	1	0	1	228	2	50	214	88	50	214	88	50	228	2	50
StateGrid	128	1518208658027	18	0	0	1	1	1	0	1	247	92	50	22	87	50	22	87	50	247	92	50
StateGrid	128	1518208658027	19	1	1	0	0	0	1	1	73	5	50	273	30	50	273	30	50	73	5	50
