type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	471	1518208658581	0	1	0	1	1	0	1	1	186	42	50	253	56	50	186	42	50	253	56	50
StateGrid	471	1518208658581	1	0	1	0	0	1	0	1	75	22	50	285	13	50	75	22	50	285	13	50
StateGrid	471	1518208658581	2	1	0	1	1	0	1	1	53	2	50	130	72	50	53	2	50	130	72	50
StateGrid	471	1518208658581	3	1	0	1	0	1	0	1	87	41	50	37	31	50	37	31	50	87	41	50
StateGrid	471	1518208658581	4	1	1	0	1	1	0	1	9	23	50	246	51	50	9	23	50	246	51	50
StateGrid	471	1518208658581	5	0	1	0	1	0	1	1	358	46	50	72	95	50	72	95	50	358	46	50
StateGrid	471	1518208658581	6	0	0	1	0	0	1	1	193	44	50	93	44	50	193	44	50	93	44	50
StateGrid	471	1518208658581	7	1	1	0	0	0	1	1	81	34	50	345	64	50	345	64	50	81	34	50
StateGrid	471	1518208658581	8	0	0	1	0	0	1	1	136	74	50	352	74	50	136	74	50	352	74	50
StateGrid	471	1518208658581	9	1	0	1	1	0	1	1	34	61	50	164	26	50	34	61	50	164	26	50
StateGrid	471	1518208658581	10	0	0	1	1	1	0	1	24	80	50	303	92	50	303	92	50	24	80	50
StateGrid	471	1518208658581	11	0	0	1	1	1	0	1	345	84	50	236	54	50	236	54	50	345	84	50
StateGrid	471	1518208658581	12	1	0	1	0	1	0	1	84	88	50	183	92	50	183	92	50	84	88	50
StateGrid	471	1518208658581	13	1	0	1	0	1	0	1	50	12	50	28	30	50	28	30	50	50	12	50
StateGrid	471	1518208658581	14	0	0	1	1	1	0	1	326	14	50	351	40	50	351	40	50	326	14	50
StateGrid	471	1518208658581	15	1	1	0	0	0	1	1	338	96	50	315	84	50	315	84	50	338	96	50
StateGrid	471	1518208658581	16	0	0	1	1	1	0	1	12	50	50	265	32	50	265	32	50	12	50	50
StateGrid	471	1518208658581	17	1	1	0	1	1	0	1	163	85	50	215	8	50	163	85	50	215	8	50
StateGrid	471	1518208658581	18	0	1	0	0	1	0	1	314	42	50	351	23	50	314	42	50	351	23	50
StateGrid	471	1518208658581	19	1	0	1	0	1	0	1	311	60	50	95	38	50	95	38	50	311	60	50
