type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	115	1518208657988	0	0	0	1	1	1	0	1	134	84	50	41	6	50	41	6	50	134	84	50
StateGrid	115	1518208657988	1	0	1	0	1	0	1	1	172	32	50	24	9	50	24	9	50	172	32	50
StateGrid	115	1518208657988	2	1	0	1	0	1	0	1	89	92	50	104	23	50	104	23	50	89	92	50
StateGrid	115	1518208657993	3	0	1	0	0	1	0	1	191	98	50	260	61	50	191	98	50	260	61	50
StateGrid	115	1518208657993	4	1	1	0	1	1	0	1	111	79	50	84	16	50	111	79	50	84	16	50
StateGrid	115	1518208657993	5	0	0	1	1	1	0	1	304	8	50	107	54	50	107	54	50	304	8	50
StateGrid	115	1518208657993	6	0	0	1	0	0	1	1	183	11	50	54	79	50	183	11	50	54	79	50
StateGrid	115	1518208657993	7	0	0	1	0	0	1	1	282	34	50	261	32	50	282	34	50	261	32	50
StateGrid	115	1518208657993	8	0	1	0	0	1	0	1	205	95	50	254	8	50	205	95	50	254	8	50
StateGrid	115	1518208657993	9	1	0	1	1	0	1	1	184	53	50	223	59	50	184	53	50	223	59	50
StateGrid	115	1518208657993	10	1	0	1	0	1	0	1	255	39	50	282	22	50	282	22	50	255	39	50
StateGrid	115	1518208657994	11	1	0	1	0	1	0	1	293	5	50	117	80	50	117	80	50	293	5	50
StateGrid	115	1518208657994	12	1	1	0	1	1	0	1	135	38	50	300	77	50	135	38	50	300	77	50
StateGrid	115	1518208657994	13	1	1	0	1	1	0	1	274	21	50	334	49	50	274	21	50	334	49	50
StateGrid	115	1518208657994	14	0	0	1	0	0	1	1	243	58	50	105	71	50	243	58	50	105	71	50
StateGrid	115	1518208657994	15	1	1	0	0	0	1	1	221	5	50	165	70	50	165	70	50	221	5	50
StateGrid	115	1518208657994	16	0	0	1	1	1	0	1	307	51	50	187	29	50	187	29	50	307	51	50
StateGrid	115	1518208657994	17	0	1	0	0	1	0	1	343	22	50	351	63	50	343	22	50	351	63	50
StateGrid	115	1518208657994	18	1	0	1	1	0	1	1	101	66	50	276	26	50	101	66	50	276	26	50
StateGrid	115	1518208657994	19	0	0	1	1	1	0	1	43	80	50	52	44	50	52	44	50	43	80	50
