type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	604	1518208658994	0	1	0	1	1	0	1	1	98	30	50	112	31	50	98	30	50	112	31	50
StateGrid	604	1518208658994	1	0	0	1	0	0	1	1	356	63	50	313	61	50	356	63	50	313	61	50
StateGrid	604	1518208658994	2	0	0	1	1	1	0	1	270	77	50	42	94	50	42	94	50	270	77	50
StateGrid	604	1518208658999	3	0	0	1	0	0	1	1	269	84	50	112	24	50	269	84	50	112	24	50
StateGrid	604	1518208658999	4	0	1	0	1	0	1	1	80	47	50	51	45	50	51	45	50	80	47	50
StateGrid	604	1518208658999	5	1	1	0	0	0	1	1	87	68	50	175	2	50	175	2	50	87	68	50
StateGrid	604	1518208658999	6	1	1	0	0	0	1	1	202	50	50	317	79	50	317	79	50	202	50	50
StateGrid	604	1518208658999	7	1	1	0	1	1	0	1	38	71	50	354	69	50	38	71	50	354	69	50
StateGrid	604	1518208658999	8	1	0	1	0	1	0	1	131	51	50	221	39	50	221	39	50	131	51	50
StateGrid	604	1518208658999	9	1	0	1	1	0	1	1	125	65	50	240	41	50	125	65	50	240	41	50
StateGrid	604	1518208658999	10	1	1	0	0	0	1	1	253	24	50	144	97	50	144	97	50	253	24	50
StateGrid	604	1518208659000	11	0	0	1	1	1	0	1	116	42	50	318	30	50	318	30	50	116	42	50
StateGrid	604	1518208659000	12	0	0	1	0	0	1	1	26	16	50	11	38	50	26	16	50	11	38	50
StateGrid	604	1518208659000	13	0	1	0	0	1	0	1	357	72	50	231	27	50	357	72	50	231	27	50
StateGrid	604	1518208659000	14	1	1	0	1	1	0	1	104	90	50	51	85	50	104	90	50	51	85	50
StateGrid	604	1518208659000	15	0	0	1	0	0	1	1	49	5	50	331	27	50	49	5	50	331	27	50
StateGrid	604	1518208659000	16	1	0	1	1	0	1	1	304	25	50	181	36	50	304	25	50	181	36	50
StateGrid	604	1518208659000	17	0	1	0	0	1	0	1	248	21	50	23	50	50	248	21	50	23	50	50
StateGrid	604	1518208659000	18	0	0	1	0	0	1	1	225	21	50	21	89	50	225	21	50	21	89	50
StateGrid	604	1518208659000	19	1	1	0	1	1	0	1	163	76	50	159	50	50	163	76	50	159	50	50
