type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	552	1518208658748	0	0	0	1	1	1	0	1	282	91	50	22	82	50	22	82	50	282	91	50
StateGrid	552	1518208658748	1	0	1	0	0	1	0	1	356	60	50	118	63	50	356	60	50	118	63	50
StateGrid	552	1518208658748	2	1	1	0	0	0	1	1	193	30	50	203	8	50	203	8	50	193	30	50
StateGrid	552	1518208658748	3	1	1	0	1	1	0	1	195	44	50	189	16	50	195	44	50	189	16	50
StateGrid	552	1518208658748	4	0	0	1	1	1	0	1	21	13	50	346	98	50	346	98	50	21	13	50
StateGrid	552	1518208658748	5	1	1	0	1	1	0	1	23	61	50	356	84	50	23	61	50	356	84	50
StateGrid	552	1518208658748	6	1	1	0	0	0	1	1	151	39	50	343	9	50	343	9	50	151	39	50
StateGrid	552	1518208658748	7	0	0	1	0	0	1	1	61	87	50	340	74	50	61	87	50	340	74	50
StateGrid	552	1518208658748	8	0	1	0	1	0	1	1	19	48	50	37	47	50	37	47	50	19	48	50
StateGrid	552	1518208658748	9	0	0	1	1	1	0	1	317	4	50	116	27	50	116	27	50	317	4	50
StateGrid	552	1518208658748	10	1	0	1	0	1	0	1	339	68	50	343	63	50	343	63	50	339	68	50
StateGrid	552	1518208658748	11	0	1	0	0	1	0	1	137	95	50	313	19	50	137	95	50	313	19	50
StateGrid	552	1518208658748	12	1	1	0	0	0	1	1	253	36	50	140	93	50	140	93	50	253	36	50
StateGrid	552	1518208658748	13	0	1	0	1	0	1	1	234	18	50	163	41	50	163	41	50	234	18	50
StateGrid	552	1518208658748	14	1	0	1	1	0	1	1	324	76	50	112	66	50	324	76	50	112	66	50
StateGrid	552	1518208658748	15	0	1	0	0	1	0	1	62	56	50	37	38	50	62	56	50	37	38	50
StateGrid	552	1518208658748	16	1	0	1	0	1	0	1	70	85	50	312	40	50	312	40	50	70	85	50
StateGrid	552	1518208658748	17	1	0	1	0	1	0	1	207	20	50	151	28	50	151	28	50	207	20	50
StateGrid	552	1518208658748	18	0	1	0	1	0	1	1	310	10	50	331	33	50	331	33	50	310	10	50
StateGrid	552	1518208658748	19	1	0	1	0	1	0	1	137	97	50	3	96	50	3	96	50	137	97	50
