type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	294	1518208658278	0	1	0	1	0	1	0	1	147	68	50	314	46	50	314	46	50	147	68	50
StateGrid	294	1518208658278	1	1	1	0	1	1	0	1	89	73	50	293	3	50	89	73	50	293	3	50
StateGrid	294	1518208658278	2	0	1	0	0	1	0	1	144	91	50	321	11	50	144	91	50	321	11	50
StateGrid	294	1518208658278	3	1	1	0	1	1	0	1	298	32	50	32	46	50	298	32	50	32	46	50
StateGrid	294	1518208658278	4	1	0	1	1	0	1	1	45	60	50	327	15	50	45	60	50	327	15	50
StateGrid	294	1518208658278	5	1	0	1	1	0	1	1	276	35	50	52	71	50	276	35	50	52	71	50
StateGrid	294	1518208658278	6	1	1	0	1	1	0	1	178	24	50	337	82	50	178	24	50	337	82	50
StateGrid	294	1518208658278	7	0	1	0	0	1	0	1	232	56	50	103	91	50	232	56	50	103	91	50
StateGrid	294	1518208658278	8	0	1	0	0	1	0	1	108	83	50	158	58	50	108	83	50	158	58	50
StateGrid	294	1518208658278	9	0	1	0	1	0	1	1	282	49	50	317	58	50	317	58	50	282	49	50
StateGrid	294	1518208658278	10	0	0	1	1	1	0	1	211	77	50	233	93	50	233	93	50	211	77	50
StateGrid	294	1518208658278	11	0	0	1	1	1	0	1	165	53	50	221	64	50	221	64	50	165	53	50
StateGrid	294	1518208658278	12	0	0	1	0	0	1	1	87	17	50	263	32	50	87	17	50	263	32	50
StateGrid	294	1518208658278	13	1	0	1	1	0	1	1	235	7	50	326	30	50	235	7	50	326	30	50
StateGrid	294	1518208658278	14	1	0	1	0	1	0	1	291	12	50	300	68	50	300	68	50	291	12	50
StateGrid	294	1518208658278	15	0	0	1	1	1	0	1	38	5	50	319	3	50	319	3	50	38	5	50
StateGrid	294	1518208658278	16	0	0	1	1	1	0	1	17	46	50	277	63	50	277	63	50	17	46	50
StateGrid	294	1518208658278	17	0	1	0	0	1	0	1	42	47	50	308	52	50	42	47	50	308	52	50
StateGrid	294	1518208658278	18	0	0	1	1	1	0	1	47	32	50	200	11	50	200	11	50	47	32	50
StateGrid	294	1518208658278	19	1	0	1	0	1	0	1	346	92	50	301	7	50	301	7	50	346	92	50
