type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	194	1518208658120	0	1	1	0	1	1	0	1	153	25	50	140	64	50	153	25	50	140	64	50
StateGrid	194	1518208658120	1	0	0	1	1	1	0	1	326	6	50	9	73	50	9	73	50	326	6	50
StateGrid	194	1518208658120	2	0	1	0	0	1	0	1	271	46	50	241	85	50	271	46	50	241	85	50
StateGrid	194	1518208658120	3	1	1	0	0	0	1	1	285	60	50	312	63	50	312	63	50	285	60	50
StateGrid	194	1518208658120	4	1	0	1	1	0	1	1	319	0	50	303	21	50	319	0	50	303	21	50
StateGrid	194	1518208658120	5	1	1	0	0	0	1	1	156	66	50	7	31	50	7	31	50	156	66	50
StateGrid	194	1518208658120	6	0	1	0	1	0	1	1	219	22	50	251	61	50	251	61	50	219	22	50
StateGrid	194	1518208658120	7	0	1	0	0	1	0	1	354	24	50	170	95	50	354	24	50	170	95	50
StateGrid	194	1518208658120	8	1	1	0	0	0	1	1	345	27	50	293	82	50	293	82	50	345	27	50
StateGrid	194	1518208658120	9	1	0	1	1	0	1	1	141	16	50	52	86	50	141	16	50	52	86	50
StateGrid	194	1518208658120	10	0	1	0	0	1	0	1	126	24	50	169	94	50	126	24	50	169	94	50
StateGrid	194	1518208658121	11	0	0	1	0	0	1	1	217	39	50	47	34	50	217	39	50	47	34	50
StateGrid	194	1518208658121	12	1	0	1	0	1	0	1	62	55	50	25	97	50	25	97	50	62	55	50
StateGrid	194	1518208658121	13	1	0	1	0	1	0	1	220	4	50	173	37	50	173	37	50	220	4	50
StateGrid	194	1518208658121	14	1	1	0	0	0	1	1	24	22	50	86	36	50	86	36	50	24	22	50
StateGrid	194	1518208658121	15	1	0	1	0	1	0	1	245	67	50	52	1	50	52	1	50	245	67	50
StateGrid	194	1518208658121	16	1	1	0	0	0	1	1	239	96	50	267	7	50	267	7	50	239	96	50
StateGrid	194	1518208658121	17	0	1	0	1	0	1	1	248	50	50	290	78	50	290	78	50	248	50	50
StateGrid	194	1518208658121	18	0	0	1	0	0	1	1	175	82	50	79	37	50	175	82	50	79	37	50
StateGrid	194	1518208658121	19	1	1	0	1	1	0	1	169	72	50	65	88	50	169	72	50	65	88	50
