type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	588	1518208658876	0	1	1	0	1	1	0	1	267	99	50	142	90	50	267	99	50	142	90	50
StateGrid	588	1518208658876	1	1	0	1	1	0	1	1	227	24	50	345	37	50	227	24	50	345	37	50
StateGrid	588	1518208658876	2	0	0	1	0	0	1	1	198	85	50	164	7	50	198	85	50	164	7	50
StateGrid	588	1518208658876	3	0	1	0	1	0	1	1	148	10	50	230	53	50	230	53	50	148	10	50
StateGrid	588	1518208658876	4	0	1	0	0	1	0	1	292	34	50	271	79	50	292	34	50	271	79	50
StateGrid	588	1518208658876	5	1	1	0	0	0	1	1	140	6	50	194	0	50	194	0	50	140	6	50
StateGrid	588	1518208658876	6	0	0	1	1	1	0	1	202	4	50	41	81	50	41	81	50	202	4	50
StateGrid	588	1518208658876	7	1	0	1	0	1	0	1	327	23	50	261	37	50	261	37	50	327	23	50
StateGrid	588	1518208658876	8	0	0	1	0	0	1	1	19	4	50	66	33	50	19	4	50	66	33	50
StateGrid	588	1518208658876	9	0	0	1	0	0	1	1	56	68	50	304	52	50	56	68	50	304	52	50
StateGrid	588	1518208658876	10	0	0	1	1	1	0	1	324	20	50	56	12	50	56	12	50	324	20	50
StateGrid	588	1518208658876	11	1	0	1	0	1	0	1	148	94	50	251	91	50	251	91	50	148	94	50
StateGrid	588	1518208658876	12	1	1	0	0	0	1	1	285	60	50	150	29	50	150	29	50	285	60	50
StateGrid	588	1518208658876	13	0	0	1	1	1	0	1	106	95	50	41	40	50	41	40	50	106	95	50
StateGrid	588	1518208658876	14	1	0	1	1	0	1	1	171	11	50	342	50	50	171	11	50	342	50	50
StateGrid	588	1518208658876	15	1	0	1	1	0	1	1	230	57	50	9	79	50	230	57	50	9	79	50
StateGrid	588	1518208658876	16	1	1	0	0	0	1	1	207	55	50	41	94	50	41	94	50	207	55	50
StateGrid	588	1518208658876	17	0	1	0	0	1	0	1	340	10	50	310	28	50	340	10	50	310	28	50
StateGrid	588	1518208658876	18	1	0	1	1	0	1	1	265	9	50	175	19	50	265	9	50	175	19	50
StateGrid	588	1518208658876	19	1	0	1	0	1	0	1	259	79	50	114	79	50	114	79	50	259	79	50
