type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	975	1518208659630	0	1	0	1	0	1	0	1	359	89	50	42	4	50	42	4	50	359	89	50
StateGrid	975	1518208659630	1	0	1	0	0	1	0	1	168	30	50	197	90	50	168	30	50	197	90	50
StateGrid	975	1518208659630	2	1	0	1	0	1	0	1	342	2	50	164	44	50	164	44	50	342	2	50
StateGrid	975	1518208659630	3	1	0	1	0	1	0	1	128	76	50	210	92	50	210	92	50	128	76	50
StateGrid	975	1518208659630	4	1	0	1	1	0	1	1	277	69	50	59	47	50	277	69	50	59	47	50
StateGrid	975	1518208659630	5	0	1	0	0	1	0	1	10	52	50	277	89	50	10	52	50	277	89	50
StateGrid	975	1518208659630	6	1	1	0	0	0	1	1	354	49	50	243	21	50	243	21	50	354	49	50
StateGrid	975	1518208659630	7	1	1	0	1	1	0	1	222	52	50	244	81	50	222	52	50	244	81	50
StateGrid	975	1518208659630	8	1	0	1	1	0	1	1	320	27	50	302	78	50	320	27	50	302	78	50
StateGrid	975	1518208659630	9	0	1	0	0	1	0	1	178	40	50	260	27	50	178	40	50	260	27	50
StateGrid	975	1518208659630	10	1	0	1	0	1	0	1	270	65	50	62	6	50	62	6	50	270	65	50
StateGrid	975	1518208659630	11	0	0	1	1	1	0	1	53	86	50	265	75	50	265	75	50	53	86	50
StateGrid	975	1518208659630	12	1	1	0	1	1	0	1	274	40	50	343	51	50	274	40	50	343	51	50
StateGrid	975	1518208659630	13	1	0	1	1	0	1	1	81	61	50	228	34	50	81	61	50	228	34	50
StateGrid	975	1518208659630	14	0	1	0	1	0	1	1	49	49	50	101	44	50	101	44	50	49	49	50
StateGrid	975	1518208659630	15	0	1	0	1	0	1	1	355	82	50	75	56	50	75	56	50	355	82	50
StateGrid	975	1518208659630	16	1	0	1	1	0	1	1	70	8	50	107	57	50	70	8	50	107	57	50
StateGrid	975	1518208659630	17	0	0	1	1	1	0	1	281	25	50	52	72	50	52	72	50	281	25	50
StateGrid	975	1518208659630	18	1	1	0	1	1	0	1	12	43	50	159	49	50	12	43	50	159	49	50
StateGrid	975	1518208659630	19	0	1	0	1	0	1	1	150	33	50	269	22	50	269	22	50	150	33	50
