type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	710	1518208659220	0	1	1	0	1	1	0	1	132	6	50	112	25	50	132	6	50	112	25	50
StateGrid	710	1518208659220	1	0	0	1	1	1	0	1	96	64	50	317	60	50	317	60	50	96	64	50
StateGrid	710	1518208659220	2	1	0	1	0	1	0	1	333	63	50	222	50	50	222	50	50	333	63	50
StateGrid	710	1518208659220	3	1	1	0	1	1	0	1	20	11	50	33	38	50	20	11	50	33	38	50
StateGrid	710	1518208659220	4	1	1	0	0	0	1	1	79	10	50	276	30	50	276	30	50	79	10	50
StateGrid	710	1518208659220	5	1	1	0	1	1	0	1	307	8	50	177	78	50	307	8	50	177	78	50
StateGrid	710	1518208659220	6	1	1	0	1	1	0	1	258	44	50	341	82	50	258	44	50	341	82	50
StateGrid	710	1518208659220	7	0	0	1	0	0	1	1	77	90	50	206	23	50	77	90	50	206	23	50
StateGrid	710	1518208659220	8	1	1	0	0	0	1	1	8	79	50	297	90	50	297	90	50	8	79	50
StateGrid	710	1518208659220	9	1	1	0	0	0	1	1	20	8	50	56	33	50	56	33	50	20	8	50
StateGrid	710	1518208659220	10	0	0	1	1	1	0	1	193	79	50	209	47	50	209	47	50	193	79	50
StateGrid	710	1518208659220	11	1	1	0	0	0	1	1	347	8	50	323	48	50	323	48	50	347	8	50
StateGrid	710	1518208659220	12	1	0	1	0	1	0	1	176	2	50	14	8	50	14	8	50	176	2	50
StateGrid	710	1518208659220	13	1	1	0	1	1	0	1	337	33	50	84	96	50	337	33	50	84	96	50
StateGrid	710	1518208659220	14	1	0	1	1	0	1	1	100	89	50	193	25	50	100	89	50	193	25	50
StateGrid	710	1518208659220	15	0	1	0	0	1	0	1	133	98	50	288	85	50	133	98	50	288	85	50
StateGrid	710	1518208659220	16	1	1	0	0	0	1	1	359	66	50	81	68	50	81	68	50	359	66	50
StateGrid	710	1518208659220	17	0	0	1	0	0	1	1	132	0	50	275	4	50	132	0	50	275	4	50
StateGrid	710	1518208659220	18	0	0	1	1	1	0	1	182	6	50	237	24	50	237	24	50	182	6	50
StateGrid	710	1518208659220	19	1	1	0	1	1	0	1	242	24	50	4	16	50	242	24	50	4	16	50
