type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	309	1518208658302	0	1	0	1	1	0	1	1	270	54	50	353	35	50	270	54	50	353	35	50
StateGrid	309	1518208658302	1	0	1	0	0	1	0	1	188	94	50	224	20	50	188	94	50	224	20	50
StateGrid	309	1518208658302	2	1	0	1	1	0	1	1	340	1	50	105	90	50	340	1	50	105	90	50
StateGrid	309	1518208658302	3	1	1	0	1	1	0	1	63	29	50	55	15	50	63	29	50	55	15	50
StateGrid	309	1518208658302	4	1	1	0	0	0	1	1	63	83	50	92	3	50	92	3	50	63	83	50
StateGrid	309	1518208658302	5	1	1	0	1	1	0	1	167	90	50	126	36	50	167	90	50	126	36	50
StateGrid	309	1518208658302	6	1	1	0	0	0	1	1	0	75	50	66	91	50	66	91	50	0	75	50
StateGrid	309	1518208658302	7	0	0	1	0	0	1	1	129	7	50	67	56	50	129	7	50	67	56	50
StateGrid	309	1518208658302	8	1	0	1	0	1	0	1	299	75	50	231	28	50	231	28	50	299	75	50
StateGrid	309	1518208658302	9	1	0	1	0	1	0	1	122	78	50	309	20	50	309	20	50	122	78	50
StateGrid	309	1518208658302	10	0	1	0	1	0	1	1	131	58	50	112	31	50	112	31	50	131	58	50
StateGrid	309	1518208658302	11	1	1	0	0	0	1	1	343	50	50	131	58	50	131	58	50	343	50	50
StateGrid	309	1518208658302	12	0	1	0	1	0	1	1	146	96	50	108	70	50	108	70	50	146	96	50
StateGrid	309	1518208658302	13	0	0	1	0	0	1	1	166	90	50	280	28	50	166	90	50	280	28	50
StateGrid	309	1518208658302	14	1	1	0	1	1	0	1	43	79	50	253	55	50	43	79	50	253	55	50
StateGrid	309	1518208658302	15	0	0	1	0	0	1	1	245	45	50	201	22	50	245	45	50	201	22	50
StateGrid	309	1518208658302	16	1	1	0	0	0	1	1	2	13	50	202	71	50	202	71	50	2	13	50
StateGrid	309	1518208658302	17	1	0	1	0	1	0	1	163	18	50	0	37	50	0	37	50	163	18	50
StateGrid	309	1518208658302	18	1	0	1	1	0	1	1	43	63	50	187	37	50	43	63	50	187	37	50
StateGrid	309	1518208658302	19	1	0	1	1	0	1	1	219	44	50	218	32	50	219	44	50	218	32	50
