type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	24	1518208657732	0	0	0	1	0	0	1	1	175	82	50	317	97	50	175	82	50	317	97	50
StateGrid	24	1518208657732	1	1	1	0	1	1	0	1	265	87	50	216	18	50	265	87	50	216	18	50
StateGrid	24	1518208657732	2	1	0	1	0	1	0	1	176	54	50	305	85	50	305	85	50	176	54	50
StateGrid	24	1518208657732	3	1	0	1	1	0	1	1	163	96	50	238	79	50	163	96	50	238	79	50
StateGrid	24	1518208657732	4	0	1	0	0	1	0	1	162	18	50	0	33	50	162	18	50	0	33	50
StateGrid	24	1518208657732	5	1	1	0	1	1	0	1	339	24	50	3	29	50	339	24	50	3	29	50
StateGrid	24	1518208657732	6	1	0	1	0	1	0	1	271	10	50	320	42	50	320	42	50	271	10	50
StateGrid	24	1518208657732	7	0	0	1	1	1	0	1	188	41	50	124	16	50	124	16	50	188	41	50
StateGrid	24	1518208657732	8	0	0	1	0	0	1	1	176	82	50	255	28	50	176	82	50	255	28	50
StateGrid	24	1518208657732	9	0	1	0	0	1	0	1	218	58	50	280	9	50	218	58	50	280	9	50
StateGrid	24	1518208657733	10	1	1	0	0	0	1	1	201	54	50	157	70	50	157	70	50	201	54	50
StateGrid	24	1518208657733	11	0	0	1	1	1	0	1	343	28	50	173	96	50	173	96	50	343	28	50
StateGrid	24	1518208657733	12	1	1	0	1	1	0	1	17	98	50	108	25	50	17	98	50	108	25	50
StateGrid	24	1518208657733	13	0	1	0	0	1	0	1	1	84	50	173	51	50	1	84	50	173	51	50
StateGrid	24	1518208657733	14	0	0	1	1	1	0	1	90	25	50	354	0	50	354	0	50	90	25	50
StateGrid	24	1518208657733	15	1	0	1	1	0	1	1	321	78	50	349	46	50	321	78	50	349	46	50
StateGrid	24	1518208657733	16	1	0	1	0	1	0	1	182	89	50	157	66	50	157	66	50	182	89	50
StateGrid	24	1518208657733	17	1	1	0	0	0	1	1	128	79	50	137	16	50	137	16	50	128	79	50
StateGrid	24	1518208657733	18	1	0	1	0	1	0	1	292	22	50	220	58	50	220	58	50	292	22	50
StateGrid	24	1518208657733	19	1	0	1	0	1	0	1	279	52	50	15	36	50	15	36	50	279	52	50
