type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	650	1518208659102	0	1	1	0	0	0	1	1	19	35	50	279	78	50	279	78	50	19	35	50
StateGrid	650	1518208659102	1	0	0	1	0	0	1	1	240	9	50	90	96	50	240	9	50	90	96	50
StateGrid	650	1518208659103	2	1	1	0	0	0	1	1	83	51	50	184	81	50	184	81	50	83	51	50
StateGrid	650	1518208659103	3	1	1	0	1	1	0	1	147	55	50	189	72	50	147	55	50	189	72	50
StateGrid	650	1518208659103	4	1	0	1	1	0	1	1	128	81	50	146	5	50	128	81	50	146	5	50
StateGrid	650	1518208659103	5	0	0	1	0	0	1	1	352	11	50	182	56	50	352	11	50	182	56	50
StateGrid	650	1518208659103	6	0	1	0	0	1	0	1	206	37	50	178	77	50	206	37	50	178	77	50
StateGrid	650	1518208659103	7	1	0	1	1	0	1	1	109	38	50	335	5	50	109	38	50	335	5	50
StateGrid	650	1518208659103	8	1	0	1	0	1	0	1	159	86	50	167	94	50	167	94	50	159	86	50
StateGrid	650	1518208659103	9	1	0	1	1	0	1	1	222	74	50	165	70	50	222	74	50	165	70	50
StateGrid	650	1518208659103	10	1	1	0	0	0	1	1	52	4	50	81	48	50	81	48	50	52	4	50
StateGrid	650	1518208659103	11	1	1	0	1	1	0	1	200	93	50	194	19	50	200	93	50	194	19	50
StateGrid	650	1518208659103	12	1	1	0	0	0	1	1	110	50	50	6	64	50	6	64	50	110	50	50
StateGrid	650	1518208659103	13	1	1	0	1	1	0	1	303	2	50	75	81	50	303	2	50	75	81	50
StateGrid	650	1518208659103	14	1	1	0	1	1	0	1	56	93	50	321	58	50	56	93	50	321	58	50
StateGrid	650	1518208659103	15	0	1	0	0	1	0	1	262	12	50	174	29	50	262	12	50	174	29	50
StateGrid	650	1518208659103	16	1	1	0	1	1	0	1	186	5	50	36	73	50	186	5	50	36	73	50
StateGrid	650	1518208659103	17	0	0	1	0	0	1	1	70	88	50	188	60	50	70	88	50	188	60	50
StateGrid	650	1518208659103	18	1	0	1	1	0	1	1	306	21	50	200	33	50	306	21	50	200	33	50
StateGrid	650	1518208659103	19	0	0	1	0	0	1	1	253	58	50	205	19	50	253	58	50	205	19	50
