type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	752	1518208659297	0	1	1	0	0	0	1	1	333	99	50	162	93	50	162	93	50	333	99	50
StateGrid	752	1518208659297	1	0	1	0	0	1	0	1	271	66	50	191	78	50	271	66	50	191	78	50
StateGrid	752	1518208659297	2	0	1	0	0	1	0	1	179	18	50	127	11	50	179	18	50	127	11	50
StateGrid	752	1518208659297	3	0	0	1	1	1	0	1	272	98	50	212	19	50	212	19	50	272	98	50
StateGrid	752	1518208659297	4	1	0	1	1	0	1	1	351	39	50	100	0	50	351	39	50	100	0	50
StateGrid	752	1518208659297	5	1	1	0	0	0	1	1	131	98	50	299	80	50	299	80	50	131	98	50
StateGrid	752	1518208659297	6	0	1	0	0	1	0	1	114	74	50	106	62	50	114	74	50	106	62	50
StateGrid	752	1518208659297	7	1	1	0	0	0	1	1	201	51	50	34	85	50	34	85	50	201	51	50
StateGrid	752	1518208659297	8	1	0	1	1	0	1	1	321	45	50	134	63	50	321	45	50	134	63	50
StateGrid	752	1518208659297	9	1	1	0	0	0	1	1	318	3	50	157	41	50	157	41	50	318	3	50
StateGrid	752	1518208659297	10	1	1	0	0	0	1	1	225	7	50	6	44	50	6	44	50	225	7	50
StateGrid	752	1518208659297	11	1	1	0	0	0	1	1	49	11	50	263	45	50	263	45	50	49	11	50
StateGrid	752	1518208659297	12	0	0	1	1	1	0	1	136	0	50	271	66	50	271	66	50	136	0	50
StateGrid	752	1518208659297	13	1	0	1	1	0	1	1	43	82	50	21	2	50	43	82	50	21	2	50
StateGrid	752	1518208659297	14	1	1	0	1	1	0	1	161	36	50	36	67	50	161	36	50	36	67	50
StateGrid	752	1518208659297	15	1	1	0	0	0	1	1	103	69	50	256	48	50	256	48	50	103	69	50
StateGrid	752	1518208659297	16	0	1	0	0	1	0	1	136	0	50	279	37	50	136	0	50	279	37	50
StateGrid	752	1518208659297	17	0	0	1	0	0	1	1	354	74	50	74	18	50	354	74	50	74	18	50
StateGrid	752	1518208659297	18	0	1	0	0	1	0	1	185	34	50	201	45	50	185	34	50	201	45	50
StateGrid	752	1518208659297	19	1	1	0	0	0	1	1	274	66	50	9	40	50	9	40	50	274	66	50
