type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	516	1518208658671	0	1	0	1	0	1	0	1	271	83	50	5	20	50	5	20	50	271	83	50
StateGrid	516	1518208658671	1	1	0	1	1	0	1	1	49	27	50	64	42	50	49	27	50	64	42	50
StateGrid	516	1518208658671	2	0	0	1	0	0	1	1	340	95	50	114	41	50	340	95	50	114	41	50
StateGrid	516	1518208658671	3	0	1	0	1	0	1	1	325	78	50	223	38	50	223	38	50	325	78	50
StateGrid	516	1518208658671	4	1	0	1	0	1	0	1	13	28	50	350	74	50	350	74	50	13	28	50
StateGrid	516	1518208658671	5	1	0	1	0	1	0	1	202	91	50	315	5	50	315	5	50	202	91	50
StateGrid	516	1518208658671	6	1	0	1	1	0	1	1	318	42	50	196	31	50	318	42	50	196	31	50
StateGrid	516	1518208658671	7	1	0	1	1	0	1	1	216	61	50	138	70	50	216	61	50	138	70	50
StateGrid	516	1518208658671	8	1	1	0	0	0	1	1	271	60	50	156	93	50	156	93	50	271	60	50
StateGrid	516	1518208658671	9	0	0	1	0	0	1	1	248	23	50	167	4	50	248	23	50	167	4	50
StateGrid	516	1518208658671	10	0	1	0	1	0	1	1	125	12	50	307	56	50	307	56	50	125	12	50
StateGrid	516	1518208658671	11	0	1	0	0	1	0	1	181	66	50	15	48	50	181	66	50	15	48	50
StateGrid	516	1518208658671	12	0	1	0	1	0	1	1	204	53	50	30	58	50	30	58	50	204	53	50
StateGrid	516	1518208658671	13	0	0	1	1	1	0	1	48	13	50	252	80	50	252	80	50	48	13	50
StateGrid	516	1518208658671	14	0	0	1	0	0	1	1	157	82	50	73	14	50	157	82	50	73	14	50
StateGrid	516	1518208658671	15	0	1	0	1	0	1	1	128	17	50	193	4	50	193	4	50	128	17	50
StateGrid	516	1518208658671	16	0	0	1	1	1	0	1	131	39	50	101	85	50	101	85	50	131	39	50
StateGrid	516	1518208658671	17	0	0	1	1	1	0	1	15	4	50	99	12	50	99	12	50	15	4	50
StateGrid	516	1518208658671	18	1	0	1	1	0	1	1	229	20	50	22	7	50	229	20	50	22	7	50
StateGrid	516	1518208658671	19	1	1	0	1	1	0	1	199	89	50	184	26	50	199	89	50	184	26	50
