type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	364	1518208658391	0	1	1	0	0	0	1	1	15	42	50	332	29	50	332	29	50	15	42	50
StateGrid	364	1518208658391	1	1	0	1	0	1	0	1	263	96	50	106	30	50	106	30	50	263	96	50
StateGrid	364	1518208658391	2	0	0	1	0	0	1	1	262	96	50	167	74	50	262	96	50	167	74	50
StateGrid	364	1518208658391	3	1	1	0	0	0	1	1	23	11	50	295	85	50	295	85	50	23	11	50
StateGrid	364	1518208658391	4	1	1	0	1	1	0	1	247	87	50	262	11	50	247	87	50	262	11	50
StateGrid	364	1518208658391	5	1	1	0	1	1	0	1	225	86	50	123	27	50	225	86	50	123	27	50
StateGrid	364	1518208658391	6	1	1	0	1	1	0	1	158	8	50	69	44	50	158	8	50	69	44	50
StateGrid	364	1518208658391	7	1	0	1	1	0	1	1	25	35	50	17	76	50	25	35	50	17	76	50
StateGrid	364	1518208658391	8	1	0	1	1	0	1	1	229	78	50	192	89	50	229	78	50	192	89	50
StateGrid	364	1518208658391	9	0	0	1	1	1	0	1	14	63	50	296	9	50	296	9	50	14	63	50
StateGrid	364	1518208658391	10	0	0	1	0	0	1	1	87	24	50	67	53	50	87	24	50	67	53	50
StateGrid	364	1518208658394	11	0	0	1	0	0	1	1	110	81	50	295	53	50	110	81	50	295	53	50
StateGrid	364	1518208658394	12	0	1	0	0	1	0	1	1	89	50	359	64	50	1	89	50	359	64	50
StateGrid	364	1518208658394	13	0	1	0	1	0	1	1	300	76	50	309	0	50	309	0	50	300	76	50
StateGrid	364	1518208658394	14	0	0	1	0	0	1	1	136	54	50	102	94	50	136	54	50	102	94	50
StateGrid	364	1518208658394	15	1	0	1	1	0	1	1	41	56	50	102	88	50	41	56	50	102	88	50
StateGrid	364	1518208658394	16	0	1	0	0	1	0	1	325	79	50	31	59	50	325	79	50	31	59	50
StateGrid	364	1518208658394	17	1	0	1	0	1	0	1	232	57	50	8	66	50	8	66	50	232	57	50
StateGrid	364	1518208658394	18	1	0	1	1	0	1	1	161	74	50	31	2	50	161	74	50	31	2	50
StateGrid	364	1518208658394	19	0	0	1	1	1	0	1	228	96	50	70	89	50	70	89	50	228	96	50
