type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	574	1518208658785	0	1	0	1	1	0	1	1	13	92	50	118	98	50	13	92	50	118	98	50
StateGrid	574	1518208658785	1	0	1	0	0	1	0	1	36	30	50	224	80	50	36	30	50	224	80	50
StateGrid	574	1518208658785	2	1	1	0	0	0	1	1	129	53	50	149	64	50	149	64	50	129	53	50
StateGrid	574	1518208658785	3	1	1	0	1	1	0	1	81	37	50	12	58	50	81	37	50	12	58	50
StateGrid	574	1518208658785	4	1	1	0	1	1	0	1	242	15	50	51	44	50	242	15	50	51	44	50
StateGrid	574	1518208658785	5	0	0	1	0	0	1	1	103	82	50	57	7	50	103	82	50	57	7	50
StateGrid	574	1518208658785	6	0	1	0	1	0	1	1	240	74	50	117	12	50	117	12	50	240	74	50
StateGrid	574	1518208658785	7	0	0	1	0	0	1	1	301	45	50	247	82	50	301	45	50	247	82	50
StateGrid	574	1518208658785	8	0	0	1	1	1	0	1	183	86	50	167	5	50	167	5	50	183	86	50
StateGrid	574	1518208658785	9	0	0	1	0	0	1	1	202	23	50	90	51	50	202	23	50	90	51	50
StateGrid	574	1518208658785	10	1	1	0	1	1	0	1	162	1	50	198	32	50	162	1	50	198	32	50
StateGrid	574	1518208658785	11	0	1	0	1	0	1	1	58	93	50	200	63	50	200	63	50	58	93	50
StateGrid	574	1518208658785	12	1	0	1	0	1	0	1	71	51	50	354	18	50	354	18	50	71	51	50
StateGrid	574	1518208658785	13	0	1	0	0	1	0	1	46	27	50	29	36	50	46	27	50	29	36	50
StateGrid	574	1518208658785	14	1	0	1	0	1	0	1	111	50	50	264	69	50	264	69	50	111	50	50
StateGrid	574	1518208658785	15	0	0	1	1	1	0	1	26	83	50	274	48	50	274	48	50	26	83	50
StateGrid	574	1518208658785	16	0	1	0	0	1	0	1	109	83	50	265	30	50	109	83	50	265	30	50
StateGrid	574	1518208658785	17	1	1	0	0	0	1	1	336	77	50	26	42	50	26	42	50	336	77	50
StateGrid	574	1518208658787	18	0	1	0	1	0	1	1	164	66	50	288	80	50	288	80	50	164	66	50
StateGrid	574	1518208658787	19	1	1	0	1	1	0	1	113	33	50	312	22	50	113	33	50	312	22	50
