type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	948	1518208659600	0	0	0	1	1	1	0	1	206	41	50	349	89	50	349	89	50	206	41	50
StateGrid	948	1518208659600	1	0	1	0	0	1	0	1	315	10	50	142	6	50	315	10	50	142	6	50
StateGrid	948	1518208659600	2	1	1	0	1	1	0	1	89	74	50	213	72	50	89	74	50	213	72	50
StateGrid	948	1518208659600	3	1	1	0	1	1	0	1	179	90	50	292	33	50	179	90	50	292	33	50
StateGrid	948	1518208659600	4	0	1	0	0	1	0	1	61	24	50	59	51	50	61	24	50	59	51	50
StateGrid	948	1518208659600	5	1	1	0	1	1	0	1	261	23	50	288	34	50	261	23	50	288	34	50
StateGrid	948	1518208659600	6	0	1	0	1	0	1	1	300	34	50	22	29	50	22	29	50	300	34	50
StateGrid	948	1518208659600	7	1	0	1	1	0	1	1	62	74	50	313	42	50	62	74	50	313	42	50
StateGrid	948	1518208659600	8	1	0	1	0	1	0	1	259	26	50	83	36	50	83	36	50	259	26	50
StateGrid	948	1518208659600	9	0	1	0	1	0	1	1	102	47	50	198	48	50	198	48	50	102	47	50
StateGrid	948	1518208659600	10	0	1	0	1	0	1	1	347	13	50	201	39	50	201	39	50	347	13	50
StateGrid	948	1518208659600	11	0	1	0	0	1	0	1	309	40	50	224	81	50	309	40	50	224	81	50
StateGrid	948	1518208659600	12	0	1	0	0	1	0	1	326	71	50	54	86	50	326	71	50	54	86	50
StateGrid	948	1518208659600	13	0	1	0	0	1	0	1	259	0	50	204	47	50	259	0	50	204	47	50
StateGrid	948	1518208659600	14	1	1	0	1	1	0	1	107	1	50	38	36	50	107	1	50	38	36	50
StateGrid	948	1518208659600	15	0	0	1	1	1	0	1	252	62	50	272	46	50	272	46	50	252	62	50
StateGrid	948	1518208659600	16	0	1	0	0	1	0	1	297	73	50	285	59	50	297	73	50	285	59	50
StateGrid	948	1518208659600	17	0	1	0	0	1	0	1	111	57	50	108	40	50	111	57	50	108	40	50
StateGrid	948	1518208659600	18	1	0	1	1	0	1	1	124	41	50	75	8	50	124	41	50	75	8	50
StateGrid	948	1518208659600	19	1	1	0	1	1	0	1	134	39	50	148	93	50	134	39	50	148	93	50
