type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	897	1518208659514	0	1	0	1	1	0	1	1	346	14	50	179	30	50	346	14	50	179	30	50
StateGrid	897	1518208659514	1	0	1	0	0	1	0	1	348	84	50	340	56	50	348	84	50	340	56	50
StateGrid	897	1518208659514	2	1	1	0	0	0	1	1	46	86	50	69	54	50	69	54	50	46	86	50
StateGrid	897	1518208659514	3	0	0	1	0	0	1	1	138	71	50	80	89	50	138	71	50	80	89	50
StateGrid	897	1518208659514	4	0	1	0	1	0	1	1	120	92	50	228	22	50	228	22	50	120	92	50
StateGrid	897	1518208659514	5	1	1	0	1	1	0	1	86	89	50	212	88	50	86	89	50	212	88	50
StateGrid	897	1518208659514	6	0	1	0	0	1	0	1	314	22	50	259	24	50	314	22	50	259	24	50
StateGrid	897	1518208659514	7	1	1	0	1	1	0	1	55	70	50	296	37	50	55	70	50	296	37	50
StateGrid	897	1518208659514	8	0	0	1	1	1	0	1	294	84	50	202	48	50	202	48	50	294	84	50
StateGrid	897	1518208659514	9	0	1	0	1	0	1	1	8	13	50	11	24	50	11	24	50	8	13	50
StateGrid	897	1518208659514	10	1	1	0	0	0	1	1	339	82	50	292	49	50	292	49	50	339	82	50
StateGrid	897	1518208659514	11	0	0	1	0	0	1	1	178	63	50	279	7	50	178	63	50	279	7	50
StateGrid	897	1518208659514	12	0	1	0	0	1	0	1	289	90	50	312	37	50	289	90	50	312	37	50
StateGrid	897	1518208659514	13	1	0	1	1	0	1	1	6	56	50	163	85	50	6	56	50	163	85	50
StateGrid	897	1518208659514	14	0	0	1	0	0	1	1	111	58	50	273	75	50	111	58	50	273	75	50
StateGrid	897	1518208659514	15	1	1	0	1	1	0	1	38	85	50	338	36	50	38	85	50	338	36	50
StateGrid	897	1518208659514	16	1	1	0	1	1	0	1	233	71	50	265	91	50	233	71	50	265	91	50
StateGrid	897	1518208659514	17	1	0	1	1	0	1	1	206	20	50	315	97	50	206	20	50	315	97	50
StateGrid	897	1518208659514	18	0	0	1	0	0	1	1	87	66	50	151	61	50	87	66	50	151	61	50
StateGrid	897	1518208659514	19	1	0	1	1	0	1	1	328	73	50	308	71	50	328	73	50	308	71	50
