type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	356	1518208658381	0	0	0	1	0	0	1	1	267	93	50	5	92	50	267	93	50	5	92	50
StateGrid	356	1518208658381	1	0	0	1	1	1	0	1	301	62	50	175	79	50	175	79	50	301	62	50
StateGrid	356	1518208658381	2	0	0	1	1	1	0	1	106	10	50	75	48	50	75	48	50	106	10	50
StateGrid	356	1518208658381	3	0	1	0	1	0	1	1	36	78	50	216	49	50	216	49	50	36	78	50
StateGrid	356	1518208658381	4	0	0	1	0	0	1	1	130	75	50	104	94	50	130	75	50	104	94	50
StateGrid	356	1518208658381	5	1	0	1	1	0	1	1	79	65	50	72	22	50	79	65	50	72	22	50
StateGrid	356	1518208658381	6	1	0	1	0	1	0	1	33	69	50	285	6	50	285	6	50	33	69	50
StateGrid	356	1518208658381	7	1	0	1	1	0	1	1	73	35	50	256	18	50	73	35	50	256	18	50
StateGrid	356	1518208658381	8	1	1	0	1	1	0	1	221	22	50	281	65	50	221	22	50	281	65	50
StateGrid	356	1518208658381	9	0	0	1	0	0	1	1	328	63	50	203	95	50	328	63	50	203	95	50
StateGrid	356	1518208658381	10	0	0	1	1	1	0	1	42	39	50	354	4	50	354	4	50	42	39	50
StateGrid	356	1518208658381	11	0	0	1	1	1	0	1	310	32	50	331	64	50	331	64	50	310	32	50
StateGrid	356	1518208658381	12	1	1	0	0	0	1	1	90	52	50	232	61	50	232	61	50	90	52	50
StateGrid	356	1518208658381	13	1	0	1	1	0	1	1	267	80	50	189	57	50	267	80	50	189	57	50
StateGrid	356	1518208658382	14	0	0	1	1	1	0	1	126	38	50	23	41	50	23	41	50	126	38	50
StateGrid	356	1518208658382	15	1	1	0	1	1	0	1	351	44	50	128	21	50	351	44	50	128	21	50
StateGrid	356	1518208658382	16	1	0	1	1	0	1	1	270	41	50	243	39	50	270	41	50	243	39	50
StateGrid	356	1518208658382	17	1	1	0	0	0	1	1	109	84	50	88	52	50	88	52	50	109	84	50
StateGrid	356	1518208658382	18	0	0	1	1	1	0	1	69	86	50	89	78	50	89	78	50	69	86	50
StateGrid	356	1518208658382	19	0	0	1	1	1	0	1	226	28	50	217	23	50	217	23	50	226	28	50
