type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	273	1518208658244	0	1	1	0	1	1	0	1	130	56	50	139	24	50	130	56	50	139	24	50
StateGrid	273	1518208658245	1	1	1	0	1	1	0	1	206	26	50	76	17	50	206	26	50	76	17	50
StateGrid	273	1518208658245	2	0	0	1	0	0	1	1	264	56	50	322	33	50	264	56	50	322	33	50
StateGrid	273	1518208658245	3	1	0	1	1	0	1	1	181	5	50	78	70	50	181	5	50	78	70	50
StateGrid	273	1518208658245	4	1	0	1	0	1	0	1	153	17	50	206	51	50	206	51	50	153	17	50
StateGrid	273	1518208658245	5	1	0	1	1	0	1	1	189	91	50	119	62	50	189	91	50	119	62	50
StateGrid	273	1518208658245	6	0	1	0	1	0	1	1	76	47	50	101	39	50	101	39	50	76	47	50
StateGrid	273	1518208658245	7	0	0	1	0	0	1	1	279	94	50	103	24	50	279	94	50	103	24	50
StateGrid	273	1518208658245	8	1	1	0	0	0	1	1	1	24	50	88	30	50	88	30	50	1	24	50
StateGrid	273	1518208658245	9	1	1	0	0	0	1	1	332	34	50	30	86	50	30	86	50	332	34	50
StateGrid	273	1518208658245	10	0	0	1	0	0	1	1	183	42	50	342	97	50	183	42	50	342	97	50
StateGrid	273	1518208658245	11	1	0	1	0	1	0	1	15	81	50	0	57	50	0	57	50	15	81	50
StateGrid	273	1518208658245	12	1	0	1	0	1	0	1	195	18	50	316	90	50	316	90	50	195	18	50
StateGrid	273	1518208658245	13	0	0	1	1	1	0	1	201	35	50	57	45	50	57	45	50	201	35	50
StateGrid	273	1518208658245	14	0	1	0	0	1	0	1	213	2	50	36	50	50	213	2	50	36	50	50
StateGrid	273	1518208658245	15	1	1	0	0	0	1	1	277	40	50	41	39	50	41	39	50	277	40	50
StateGrid	273	1518208658245	16	1	1	0	0	0	1	1	195	40	50	88	10	50	88	10	50	195	40	50
StateGrid	273	1518208658245	17	0	0	1	0	0	1	1	316	79	50	204	83	50	316	79	50	204	83	50
StateGrid	273	1518208658245	18	0	0	1	0	0	1	1	235	89	50	348	64	50	235	89	50	348	64	50
StateGrid	273	1518208658245	19	0	1	0	0	1	0	1	176	24	50	129	19	50	176	24	50	129	19	50
