type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	46	1518208657815	0	0	1	0	1	0	1	1	33	58	50	59	31	50	59	31	50	33	58	50
StateGrid	46	1518208657815	1	0	0	1	0	0	1	1	352	71	50	276	86	50	352	71	50	276	86	50
StateGrid	46	1518208657815	2	0	0	1	0	0	1	1	302	70	50	156	50	50	302	70	50	156	50	50
StateGrid	46	1518208657815	3	1	0	1	1	0	1	1	63	2	50	148	60	50	63	2	50	148	60	50
StateGrid	46	1518208657815	4	0	1	0	1	0	1	1	306	69	50	96	41	50	96	41	50	306	69	50
StateGrid	46	1518208657815	5	1	1	0	1	1	0	1	336	70	50	273	41	50	336	70	50	273	41	50
StateGrid	46	1518208657815	6	0	0	1	0	0	1	1	61	36	50	298	44	50	61	36	50	298	44	50
StateGrid	46	1518208657815	7	0	0	1	1	1	0	1	132	84	50	230	98	50	230	98	50	132	84	50
StateGrid	46	1518208657815	8	0	1	0	1	0	1	1	297	46	50	85	98	50	85	98	50	297	46	50
StateGrid	46	1518208657815	9	0	1	0	1	0	1	1	4	0	50	330	84	50	330	84	50	4	0	50
StateGrid	46	1518208657815	10	0	1	0	0	1	0	1	88	25	50	223	62	50	88	25	50	223	62	50
StateGrid	46	1518208657815	11	1	1	0	0	0	1	1	179	39	50	183	13	50	183	13	50	179	39	50
StateGrid	46	1518208657815	12	1	0	1	1	0	1	1	128	2	50	19	27	50	128	2	50	19	27	50
StateGrid	46	1518208657815	13	1	1	0	0	0	1	1	133	42	50	325	89	50	325	89	50	133	42	50
StateGrid	46	1518208657815	14	0	1	0	0	1	0	1	211	20	50	27	48	50	211	20	50	27	48	50
StateGrid	46	1518208657815	15	0	1	0	1	0	1	1	123	74	50	61	27	50	61	27	50	123	74	50
StateGrid	46	1518208657815	16	0	1	0	0	1	0	1	327	25	50	81	63	50	327	25	50	81	63	50
StateGrid	46	1518208657815	17	1	1	0	1	1	0	1	86	48	50	196	30	50	86	48	50	196	30	50
StateGrid	46	1518208657815	18	1	0	1	0	1	0	1	92	28	50	63	94	50	63	94	50	92	28	50
StateGrid	46	1518208657815	19	0	1	0	1	0	1	1	285	68	50	52	82	50	52	82	50	285	68	50
