type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	589	1518208658876	0	0	1	0	1	0	1	1	97	45	50	219	34	50	219	34	50	97	45	50
StateGrid	589	1518208658876	1	0	1	0	1	0	1	1	353	92	50	193	45	50	193	45	50	353	92	50
StateGrid	589	1518208658876	2	0	1	0	0	1	0	1	273	41	50	57	75	50	273	41	50	57	75	50
StateGrid	589	1518208658876	3	1	1	0	0	0	1	1	224	12	50	60	85	50	60	85	50	224	12	50
StateGrid	589	1518208658876	4	1	0	1	1	0	1	1	176	52	50	282	55	50	176	52	50	282	55	50
StateGrid	589	1518208658876	5	1	1	0	0	0	1	1	359	47	50	37	7	50	37	7	50	359	47	50
StateGrid	589	1518208658876	6	1	1	0	1	1	0	1	198	5	50	246	6	50	198	5	50	246	6	50
StateGrid	589	1518208658876	7	1	0	1	1	0	1	1	351	58	50	175	40	50	351	58	50	175	40	50
StateGrid	589	1518208658876	8	1	1	0	1	1	0	1	86	0	50	271	60	50	86	0	50	271	60	50
StateGrid	589	1518208658876	9	0	1	0	0	1	0	1	292	76	50	283	85	50	292	76	50	283	85	50
StateGrid	589	1518208658879	10	0	0	1	1	1	0	1	121	17	50	101	30	50	101	30	50	121	17	50
StateGrid	589	1518208658879	11	0	0	1	0	0	1	1	219	74	50	230	14	50	219	74	50	230	14	50
StateGrid	589	1518208658879	12	1	0	1	1	0	1	1	308	92	50	255	33	50	308	92	50	255	33	50
StateGrid	589	1518208658879	13	1	1	0	1	1	0	1	83	8	50	162	77	50	83	8	50	162	77	50
StateGrid	589	1518208658879	14	0	1	0	0	1	0	1	148	94	50	238	29	50	148	94	50	238	29	50
StateGrid	589	1518208658879	15	0	1	0	0	1	0	1	27	79	50	61	98	50	27	79	50	61	98	50
StateGrid	589	1518208658879	16	0	0	1	1	1	0	1	236	70	50	8	31	50	8	31	50	236	70	50
StateGrid	589	1518208658879	17	0	1	0	1	0	1	1	135	0	50	143	88	50	143	88	50	135	0	50
StateGrid	589	1518208658879	18	1	0	1	0	1	0	1	164	81	50	238	78	50	238	78	50	164	81	50
StateGrid	589	1518208658879	19	0	1	0	0	1	0	1	124	69	50	101	72	50	124	69	50	101	72	50
