type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	499	1518208658641	0	1	0	1	0	1	0	1	77	83	50	228	16	50	228	16	50	77	83	50
StateGrid	499	1518208658641	1	0	1	0	0	1	0	1	227	48	50	101	55	50	227	48	50	101	55	50
StateGrid	499	1518208658641	2	1	1	0	1	1	0	1	259	31	50	294	32	50	259	31	50	294	32	50
StateGrid	499	1518208658641	3	0	0	1	0	0	1	1	303	96	50	236	93	50	303	96	50	236	93	50
StateGrid	499	1518208658642	4	0	1	0	1	0	1	1	145	25	50	322	6	50	322	6	50	145	25	50
StateGrid	499	1518208658642	5	0	0	1	0	0	1	1	324	88	50	290	23	50	324	88	50	290	23	50
StateGrid	499	1518208658642	6	1	1	0	0	0	1	1	179	36	50	259	47	50	259	47	50	179	36	50
StateGrid	499	1518208658642	7	1	0	1	0	1	0	1	57	67	50	264	75	50	264	75	50	57	67	50
StateGrid	499	1518208658642	8	0	0	1	0	0	1	1	181	42	50	322	97	50	181	42	50	322	97	50
StateGrid	499	1518208658642	9	0	0	1	1	1	0	1	113	3	50	218	95	50	218	95	50	113	3	50
StateGrid	499	1518208658642	10	0	1	0	1	0	1	1	323	8	50	243	47	50	243	47	50	323	8	50
StateGrid	499	1518208658642	11	0	1	0	0	1	0	1	223	16	50	34	94	50	223	16	50	34	94	50
StateGrid	499	1518208658642	12	1	0	1	1	0	1	1	147	35	50	283	70	50	147	35	50	283	70	50
StateGrid	499	1518208658642	13	0	0	1	1	1	0	1	41	44	50	144	63	50	144	63	50	41	44	50
StateGrid	499	1518208658642	14	1	0	1	1	0	1	1	264	93	50	31	35	50	264	93	50	31	35	50
StateGrid	499	1518208658642	15	0	0	1	1	1	0	1	248	19	50	145	72	50	145	72	50	248	19	50
StateGrid	499	1518208658642	16	0	0	1	1	1	0	1	287	86	50	180	41	50	180	41	50	287	86	50
StateGrid	499	1518208658642	17	1	0	1	0	1	0	1	110	81	50	87	21	50	87	21	50	110	81	50
StateGrid	499	1518208658642	18	1	0	1	0	1	0	1	123	13	50	166	26	50	166	26	50	123	13	50
StateGrid	499	1518208658642	19	0	0	1	1	1	0	1	192	41	50	347	23	50	347	23	50	192	41	50
