type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	529	1518208658689	0	0	1	0	0	1	0	1	187	67	50	346	0	50	187	67	50	346	0	50
StateGrid	529	1518208658689	1	1	1	0	0	0	1	1	91	39	50	80	88	50	80	88	50	91	39	50
StateGrid	529	1518208658689	2	0	1	0	0	1	0	1	146	66	50	276	5	50	146	66	50	276	5	50
StateGrid	529	1518208658689	3	1	0	1	0	1	0	1	92	10	50	169	0	50	169	0	50	92	10	50
StateGrid	529	1518208658689	4	1	0	1	0	1	0	1	173	99	50	174	67	50	174	67	50	173	99	50
StateGrid	529	1518208658689	5	1	1	0	1	1	0	1	231	78	50	240	78	50	231	78	50	240	78	50
StateGrid	529	1518208658689	6	1	1	0	1	1	0	1	136	0	50	178	5	50	136	0	50	178	5	50
StateGrid	529	1518208658689	7	0	0	1	1	1	0	1	138	34	50	343	26	50	343	26	50	138	34	50
StateGrid	529	1518208658689	8	0	1	0	1	0	1	1	281	21	50	330	74	50	330	74	50	281	21	50
StateGrid	529	1518208658689	9	1	0	1	1	0	1	1	343	57	50	298	68	50	343	57	50	298	68	50
StateGrid	529	1518208658689	10	0	0	1	0	0	1	1	290	30	50	285	70	50	290	30	50	285	70	50
StateGrid	529	1518208658689	11	0	1	0	1	0	1	1	283	6	50	180	61	50	180	61	50	283	6	50
StateGrid	529	1518208658689	12	1	1	0	0	0	1	1	279	78	50	20	62	50	20	62	50	279	78	50
StateGrid	529	1518208658689	13	1	0	1	0	1	0	1	185	62	50	259	39	50	259	39	50	185	62	50
StateGrid	529	1518208658689	14	0	1	0	1	0	1	1	353	93	50	275	99	50	275	99	50	353	93	50
StateGrid	529	1518208658689	15	1	0	1	0	1	0	1	112	38	50	96	3	50	96	3	50	112	38	50
StateGrid	529	1518208658689	16	0	1	0	0	1	0	1	58	73	50	47	96	50	58	73	50	47	96	50
StateGrid	529	1518208658689	17	0	0	1	1	1	0	1	169	30	50	221	52	50	221	52	50	169	30	50
StateGrid	529	1518208658689	18	1	1	0	1	1	0	1	146	91	50	228	43	50	146	91	50	228	43	50
StateGrid	529	1518208658689	19	0	0	1	0	0	1	1	38	56	50	299	49	50	38	56	50	299	49	50
