type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	279	1518208658255	0	1	1	0	0	0	1	1	205	60	50	39	45	50	39	45	50	205	60	50
StateGrid	279	1518208658255	1	0	0	1	1	1	0	1	264	11	50	179	66	50	179	66	50	264	11	50
StateGrid	279	1518208658255	2	0	1	0	0	1	0	1	289	49	50	332	93	50	289	49	50	332	93	50
StateGrid	279	1518208658255	3	1	0	1	0	1	0	1	161	57	50	213	14	50	213	14	50	161	57	50
StateGrid	279	1518208658255	4	1	1	0	0	0	1	1	128	83	50	323	69	50	323	69	50	128	83	50
StateGrid	279	1518208658255	5	0	1	0	0	1	0	1	192	34	50	322	81	50	192	34	50	322	81	50
StateGrid	279	1518208658255	6	0	0	1	1	1	0	1	217	39	50	229	44	50	229	44	50	217	39	50
StateGrid	279	1518208658255	7	0	0	1	0	0	1	1	207	58	50	196	41	50	207	58	50	196	41	50
StateGrid	279	1518208658255	8	0	1	0	0	1	0	1	125	27	50	355	39	50	125	27	50	355	39	50
StateGrid	279	1518208658256	9	0	1	0	1	0	1	1	87	31	50	167	38	50	167	38	50	87	31	50
StateGrid	279	1518208658256	10	0	1	0	1	0	1	1	136	75	50	139	49	50	139	49	50	136	75	50
StateGrid	279	1518208658256	11	1	0	1	1	0	1	1	198	39	50	110	67	50	198	39	50	110	67	50
StateGrid	279	1518208658256	12	0	0	1	1	1	0	1	139	3	50	62	40	50	62	40	50	139	3	50
StateGrid	279	1518208658256	13	1	1	0	1	1	0	1	228	40	50	180	12	50	228	40	50	180	12	50
StateGrid	279	1518208658256	14	0	1	0	1	0	1	1	59	17	50	251	39	50	251	39	50	59	17	50
StateGrid	279	1518208658256	15	0	0	1	1	1	0	1	225	62	50	248	57	50	248	57	50	225	62	50
StateGrid	279	1518208658256	16	1	0	1	0	1	0	1	357	22	50	262	94	50	262	94	50	357	22	50
StateGrid	279	1518208658256	17	0	1	0	1	0	1	1	269	8	50	61	67	50	61	67	50	269	8	50
StateGrid	279	1518208658256	18	1	1	0	1	1	0	1	234	99	50	277	84	50	234	99	50	277	84	50
StateGrid	279	1518208658256	19	0	1	0	0	1	0	1	248	29	50	52	41	50	248	29	50	52	41	50
