type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	40	1518208657797	0	0	0	1	0	0	1	1	319	86	50	233	95	50	319	86	50	233	95	50
StateGrid	40	1518208657797	1	1	1	0	0	0	1	1	271	58	50	260	35	50	260	35	50	271	58	50
StateGrid	40	1518208657797	2	1	1	0	0	0	1	1	206	57	50	328	15	50	328	15	50	206	57	50
StateGrid	40	1518208657797	3	1	1	0	1	1	0	1	326	15	50	268	70	50	326	15	50	268	70	50
StateGrid	40	1518208657797	4	0	1	0	0	1	0	1	68	21	50	162	11	50	68	21	50	162	11	50
StateGrid	40	1518208657797	5	0	0	1	0	0	1	1	239	1	50	31	40	50	239	1	50	31	40	50
StateGrid	40	1518208657797	6	0	1	0	1	0	1	1	250	47	50	0	67	50	0	67	50	250	47	50
StateGrid	40	1518208657797	7	1	1	0	0	0	1	1	352	20	50	34	54	50	34	54	50	352	20	50
StateGrid	40	1518208657797	8	1	1	0	0	0	1	1	43	34	50	341	26	50	341	26	50	43	34	50
StateGrid	40	1518208657797	9	0	1	0	0	1	0	1	284	18	50	106	17	50	284	18	50	106	17	50
StateGrid	40	1518208657797	10	0	0	1	0	0	1	1	163	82	50	6	91	50	163	82	50	6	91	50
StateGrid	40	1518208657797	11	0	1	0	0	1	0	1	202	10	50	296	62	50	202	10	50	296	62	50
StateGrid	40	1518208657797	12	0	0	1	0	0	1	1	219	34	50	242	10	50	219	34	50	242	10	50
StateGrid	40	1518208657797	13	1	1	0	0	0	1	1	14	76	50	289	48	50	289	48	50	14	76	50
StateGrid	40	1518208657797	14	0	0	1	0	0	1	1	274	71	50	204	70	50	274	71	50	204	70	50
StateGrid	40	1518208657797	15	1	1	0	0	0	1	1	57	29	50	319	43	50	319	43	50	57	29	50
StateGrid	40	1518208657797	16	1	1	0	1	1	0	1	257	14	50	334	48	50	257	14	50	334	48	50
StateGrid	40	1518208657797	17	1	0	1	0	1	0	1	84	93	50	130	31	50	130	31	50	84	93	50
StateGrid	40	1518208657797	18	0	1	0	0	1	0	1	118	56	50	355	0	50	118	56	50	355	0	50
StateGrid	40	1518208657797	19	0	1	0	1	0	1	1	258	84	50	115	21	50	115	21	50	258	84	50
