type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	101	1518208657931	0	1	0	1	1	0	1	1	102	13	50	119	5	50	102	13	50	119	5	50
StateGrid	101	1518208657931	1	0	0	1	0	0	1	1	320	87	50	44	37	50	320	87	50	44	37	50
StateGrid	101	1518208657931	2	0	0	1	1	1	0	1	65	40	50	338	51	50	338	51	50	65	40	50
StateGrid	101	1518208657931	3	0	1	0	0	1	0	1	85	79	50	83	15	50	85	79	50	83	15	50
StateGrid	101	1518208657931	4	1	0	1	1	0	1	1	309	83	50	245	62	50	309	83	50	245	62	50
StateGrid	101	1518208657931	5	1	0	1	0	1	0	1	280	9	50	60	24	50	60	24	50	280	9	50
StateGrid	101	1518208657931	6	0	0	1	0	0	1	1	68	29	50	72	18	50	68	29	50	72	18	50
StateGrid	101	1518208657931	7	1	0	1	0	1	0	1	35	3	50	25	88	50	25	88	50	35	3	50
StateGrid	101	1518208657931	8	0	0	1	0	0	1	1	226	90	50	240	50	50	226	90	50	240	50	50
StateGrid	101	1518208657931	9	0	1	0	0	1	0	1	148	61	50	38	46	50	148	61	50	38	46	50
StateGrid	101	1518208657931	10	0	0	1	1	1	0	1	58	89	50	355	70	50	355	70	50	58	89	50
StateGrid	101	1518208657931	11	0	1	0	0	1	0	1	284	57	50	297	38	50	284	57	50	297	38	50
StateGrid	101	1518208657931	12	0	1	0	1	0	1	1	335	37	50	189	99	50	189	99	50	335	37	50
StateGrid	101	1518208657931	13	0	0	1	1	1	0	1	160	47	50	269	58	50	269	58	50	160	47	50
StateGrid	101	1518208657931	14	1	0	1	0	1	0	1	316	80	50	137	90	50	137	90	50	316	80	50
StateGrid	101	1518208657931	15	0	1	0	0	1	0	1	70	68	50	241	92	50	70	68	50	241	92	50
StateGrid	101	1518208657931	16	0	0	1	0	0	1	1	118	2	50	13	50	50	118	2	50	13	50	50
StateGrid	101	1518208657931	17	1	1	0	1	1	0	1	196	29	50	190	41	50	196	29	50	190	41	50
StateGrid	101	1518208657931	18	1	1	0	1	1	0	1	188	61	50	162	71	50	188	61	50	162	71	50
StateGrid	101	1518208657931	19	0	1	0	0	1	0	1	284	92	50	171	28	50	284	92	50	171	28	50
