type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	378	1518208658419	0	1	0	1	1	0	1	1	65	48	50	63	49	50	65	48	50	63	49	50
StateGrid	378	1518208658419	1	0	0	1	1	1	0	1	218	90	50	127	56	50	127	56	50	218	90	50
StateGrid	378	1518208658419	2	0	1	0	0	1	0	1	22	27	50	211	33	50	22	27	50	211	33	50
StateGrid	378	1518208658419	3	0	0	1	0	0	1	1	137	87	50	260	70	50	137	87	50	260	70	50
StateGrid	378	1518208658419	4	0	1	0	1	0	1	1	170	46	50	253	82	50	253	82	50	170	46	50
StateGrid	378	1518208658419	5	0	0	1	1	1	0	1	166	77	50	287	92	50	287	92	50	166	77	50
StateGrid	378	1518208658419	6	1	1	0	1	1	0	1	60	91	50	286	92	50	60	91	50	286	92	50
StateGrid	378	1518208658419	7	1	1	0	1	1	0	1	100	60	50	254	89	50	100	60	50	254	89	50
StateGrid	378	1518208658419	8	0	1	0	1	0	1	1	8	8	50	205	33	50	205	33	50	8	8	50
StateGrid	378	1518208658419	9	0	1	0	0	1	0	1	188	79	50	349	58	50	188	79	50	349	58	50
StateGrid	378	1518208658419	10	0	1	0	0	1	0	1	174	65	50	46	3	50	174	65	50	46	3	50
StateGrid	378	1518208658419	11	0	1	0	0	1	0	1	228	22	50	135	41	50	228	22	50	135	41	50
StateGrid	378	1518208658419	12	0	0	1	1	1	0	1	12	16	50	268	4	50	268	4	50	12	16	50
StateGrid	378	1518208658419	13	1	1	0	0	0	1	1	83	23	50	235	58	50	235	58	50	83	23	50
StateGrid	378	1518208658419	14	0	0	1	1	1	0	1	186	6	50	219	23	50	219	23	50	186	6	50
StateGrid	378	1518208658419	15	1	0	1	1	0	1	1	214	98	50	21	29	50	214	98	50	21	29	50
StateGrid	378	1518208658419	16	0	1	0	0	1	0	1	116	28	50	35	78	50	116	28	50	35	78	50
StateGrid	378	1518208658419	17	0	1	0	1	0	1	1	7	76	50	284	55	50	284	55	50	7	76	50
StateGrid	378	1518208658419	18	1	0	1	1	0	1	1	99	31	50	49	64	50	99	31	50	49	64	50
StateGrid	378	1518208658419	19	1	1	0	0	0	1	1	172	75	50	39	24	50	39	24	50	172	75	50
