type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	131	1518208658027	0	0	1	0	0	1	0	1	65	12	50	63	83	50	65	12	50	63	83	50
StateGrid	131	1518208658027	1	1	0	1	0	1	0	1	69	23	50	112	39	50	112	39	50	69	23	50
StateGrid	131	1518208658027	2	1	1	0	0	0	1	1	120	20	50	224	92	50	224	92	50	120	20	50
StateGrid	131	1518208658027	3	0	1	0	1	0	1	1	7	29	50	271	49	50	271	49	50	7	29	50
StateGrid	131	1518208658027	4	1	0	1	0	1	0	1	93	96	50	240	81	50	240	81	50	93	96	50
StateGrid	131	1518208658027	5	0	0	1	1	1	0	1	126	77	50	42	90	50	42	90	50	126	77	50
StateGrid	131	1518208658027	6	1	1	0	1	1	0	1	102	24	50	81	24	50	102	24	50	81	24	50
StateGrid	131	1518208658027	7	1	1	0	1	1	0	1	44	51	50	324	57	50	44	51	50	324	57	50
StateGrid	131	1518208658027	8	0	0	1	1	1	0	1	310	80	50	25	19	50	25	19	50	310	80	50
StateGrid	131	1518208658027	9	0	1	0	1	0	1	1	0	92	50	22	70	50	22	70	50	0	92	50
StateGrid	131	1518208658027	10	1	0	1	1	0	1	1	2	59	50	312	90	50	2	59	50	312	90	50
StateGrid	131	1518208658027	11	0	0	1	1	1	0	1	356	21	50	2	95	50	2	95	50	356	21	50
StateGrid	131	1518208658027	12	1	1	0	0	0	1	1	137	34	50	218	77	50	218	77	50	137	34	50
StateGrid	131	1518208658027	13	0	1	0	1	0	1	1	145	26	50	74	4	50	74	4	50	145	26	50
StateGrid	131	1518208658027	14	0	0	1	1	1	0	1	183	7	50	78	83	50	78	83	50	183	7	50
StateGrid	131	1518208658027	15	0	1	0	1	0	1	1	264	25	50	49	32	50	49	32	50	264	25	50
StateGrid	131	1518208658027	16	1	0	1	0	1	0	1	157	41	50	244	46	50	244	46	50	157	41	50
StateGrid	131	1518208658027	17	0	0	1	1	1	0	1	232	24	50	67	71	50	67	71	50	232	24	50
StateGrid	131	1518208658027	18	1	1	0	1	1	0	1	340	86	50	305	17	50	340	86	50	305	17	50
StateGrid	131	1518208658027	19	0	0	1	0	0	1	1	268	21	50	281	22	50	268	21	50	281	22	50
