type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	63	1518208657876	0	1	1	0	0	0	1	1	191	57	50	142	51	50	142	51	50	191	57	50
StateGrid	63	1518208657876	1	0	0	1	0	0	1	1	227	18	50	115	52	50	227	18	50	115	52	50
StateGrid	63	1518208657876	2	1	0	1	0	1	0	1	74	23	50	79	20	50	79	20	50	74	23	50
StateGrid	63	1518208657876	3	0	1	0	0	1	0	1	343	12	50	329	35	50	343	12	50	329	35	50
StateGrid	63	1518208657876	4	1	0	1	1	0	1	1	320	94	50	34	34	50	320	94	50	34	34	50
StateGrid	63	1518208657876	5	0	0	1	0	0	1	1	166	27	50	33	41	50	166	27	50	33	41	50
StateGrid	63	1518208657876	6	0	0	1	1	1	0	1	267	47	50	305	6	50	305	6	50	267	47	50
StateGrid	63	1518208657876	7	1	1	0	1	1	0	1	66	1	50	0	17	50	66	1	50	0	17	50
StateGrid	63	1518208657877	8	0	0	1	1	1	0	1	2	93	50	303	50	50	303	50	50	2	93	50
StateGrid	63	1518208657877	9	0	0	1	0	0	1	1	336	19	50	102	58	50	336	19	50	102	58	50
StateGrid	63	1518208657877	10	0	1	0	1	0	1	1	190	34	50	19	44	50	19	44	50	190	34	50
StateGrid	63	1518208657877	11	0	0	1	0	0	1	1	338	47	50	208	95	50	338	47	50	208	95	50
StateGrid	63	1518208657877	12	1	1	0	1	1	0	1	218	71	50	333	14	50	218	71	50	333	14	50
StateGrid	63	1518208657877	13	1	1	0	0	0	1	1	329	61	50	321	90	50	321	90	50	329	61	50
StateGrid	63	1518208657877	14	1	1	0	1	1	0	1	347	61	50	225	62	50	347	61	50	225	62	50
StateGrid	63	1518208657877	15	0	0	1	1	1	0	1	267	64	50	119	55	50	119	55	50	267	64	50
StateGrid	63	1518208657877	16	0	1	0	0	1	0	1	37	44	50	254	83	50	37	44	50	254	83	50
StateGrid	63	1518208657877	17	1	1	0	0	0	1	1	23	53	50	37	69	50	37	69	50	23	53	50
StateGrid	63	1518208657877	18	1	1	0	1	1	0	1	248	7	50	180	79	50	248	7	50	180	79	50
StateGrid	63	1518208657877	19	0	0	1	0	0	1	1	98	37	50	101	48	50	98	37	50	101	48	50
