type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	137	1518208658049	0	1	1	0	1	1	0	1	50	13	50	266	32	50	50	13	50	266	32	50
StateGrid	137	1518208658049	1	0	1	0	0	1	0	1	86	28	50	324	90	50	86	28	50	324	90	50
StateGrid	137	1518208658049	2	0	0	1	0	0	1	1	300	5	50	182	90	50	300	5	50	182	90	50
StateGrid	137	1518208658049	3	1	0	1	0	1	0	1	126	71	50	120	59	50	120	59	50	126	71	50
StateGrid	137	1518208658049	4	1	0	1	0	1	0	1	143	16	50	167	27	50	167	27	50	143	16	50
StateGrid	137	1518208658049	5	0	1	0	1	0	1	1	13	88	50	347	48	50	347	48	50	13	88	50
StateGrid	137	1518208658049	6	0	0	1	0	0	1	1	118	26	50	75	50	50	118	26	50	75	50	50
StateGrid	137	1518208658049	7	0	1	0	1	0	1	1	83	91	50	216	2	50	216	2	50	83	91	50
StateGrid	137	1518208658049	8	1	1	0	0	0	1	1	12	41	50	109	10	50	109	10	50	12	41	50
StateGrid	137	1518208658049	9	0	1	0	0	1	0	1	56	66	50	249	22	50	56	66	50	249	22	50
StateGrid	137	1518208658049	10	0	1	0	0	1	0	1	66	49	50	243	81	50	66	49	50	243	81	50
StateGrid	137	1518208658049	11	1	1	0	1	1	0	1	311	17	50	62	80	50	311	17	50	62	80	50
StateGrid	137	1518208658049	12	0	1	0	0	1	0	1	318	52	50	230	25	50	318	52	50	230	25	50
StateGrid	137	1518208658049	13	0	1	0	0	1	0	1	156	39	50	165	83	50	156	39	50	165	83	50
StateGrid	137	1518208658049	14	0	0	1	0	0	1	1	259	3	50	52	11	50	259	3	50	52	11	50
StateGrid	137	1518208658049	15	0	1	0	1	0	1	1	72	11	50	65	86	50	65	86	50	72	11	50
StateGrid	137	1518208658049	16	1	0	1	0	1	0	1	266	95	50	137	1	50	137	1	50	266	95	50
StateGrid	137	1518208658049	17	0	1	0	0	1	0	1	164	10	50	137	40	50	164	10	50	137	40	50
StateGrid	137	1518208658049	18	0	0	1	1	1	0	1	203	98	50	130	19	50	130	19	50	203	98	50
StateGrid	137	1518208658049	19	0	0	1	1	1	0	1	281	25	50	322	3	50	322	3	50	281	25	50
