type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	193	1518208658119	0	1	1	0	1	1	0	1	62	51	50	93	93	50	62	51	50	93	93	50
StateGrid	193	1518208658119	1	1	1	0	1	1	0	1	326	3	50	269	70	50	326	3	50	269	70	50
StateGrid	193	1518208658119	2	1	1	0	1	1	0	1	188	49	50	67	40	50	188	49	50	67	40	50
StateGrid	193	1518208658119	3	0	0	1	1	1	0	1	328	67	50	306	67	50	306	67	50	328	67	50
StateGrid	193	1518208658119	4	1	0	1	1	0	1	1	346	42	50	271	57	50	346	42	50	271	57	50
StateGrid	193	1518208658119	5	0	1	0	0	1	0	1	102	21	50	174	24	50	102	21	50	174	24	50
StateGrid	193	1518208658119	6	1	0	1	1	0	1	1	331	63	50	210	26	50	331	63	50	210	26	50
StateGrid	193	1518208658119	7	1	0	1	0	1	0	1	97	67	50	147	14	50	147	14	50	97	67	50
StateGrid	193	1518208658119	8	1	1	0	1	1	0	1	313	43	50	70	1	50	313	43	50	70	1	50
StateGrid	193	1518208658119	9	0	0	1	0	0	1	1	262	50	50	308	91	50	262	50	50	308	91	50
StateGrid	193	1518208658120	10	0	1	0	0	1	0	1	254	89	50	215	66	50	254	89	50	215	66	50
StateGrid	193	1518208658120	11	1	1	0	0	0	1	1	196	31	50	244	9	50	244	9	50	196	31	50
StateGrid	193	1518208658120	12	1	1	0	1	1	0	1	333	20	50	139	19	50	333	20	50	139	19	50
StateGrid	193	1518208658120	13	0	0	1	0	0	1	1	335	66	50	194	91	50	335	66	50	194	91	50
StateGrid	193	1518208658120	14	0	0	1	1	1	0	1	161	78	50	291	2	50	291	2	50	161	78	50
StateGrid	193	1518208658120	15	1	0	1	1	0	1	1	193	85	50	75	93	50	193	85	50	75	93	50
StateGrid	193	1518208658120	16	1	0	1	0	1	0	1	14	75	50	134	12	50	134	12	50	14	75	50
StateGrid	193	1518208658120	17	1	0	1	0	1	0	1	215	61	50	94	3	50	94	3	50	215	61	50
StateGrid	193	1518208658120	18	1	1	0	1	1	0	1	200	31	50	234	2	50	200	31	50	234	2	50
StateGrid	193	1518208658120	19	0	0	1	1	1	0	1	109	83	50	294	5	50	294	5	50	109	83	50
