type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	451	1518208658555	0	1	1	0	1	1	0	1	203	88	50	296	30	50	203	88	50	296	30	50
StateGrid	451	1518208658555	1	1	0	1	1	0	1	1	184	63	50	52	7	50	184	63	50	52	7	50
StateGrid	451	1518208658555	2	0	0	1	0	0	1	1	276	71	50	164	95	50	276	71	50	164	95	50
StateGrid	451	1518208658555	3	0	1	0	0	1	0	1	85	15	50	165	50	50	85	15	50	165	50	50
StateGrid	451	1518208658555	4	0	1	0	1	0	1	1	134	88	50	149	5	50	149	5	50	134	88	50
StateGrid	451	1518208658555	5	1	1	0	1	1	0	1	63	55	50	16	57	50	63	55	50	16	57	50
StateGrid	451	1518208658555	6	0	0	1	1	1	0	1	202	35	50	296	60	50	296	60	50	202	35	50
StateGrid	451	1518208658555	7	0	1	0	1	0	1	1	318	52	50	32	66	50	32	66	50	318	52	50
StateGrid	451	1518208658555	8	0	0	1	0	0	1	1	181	97	50	163	22	50	181	97	50	163	22	50
StateGrid	451	1518208658555	9	1	1	0	0	0	1	1	74	47	50	133	44	50	133	44	50	74	47	50
StateGrid	451	1518208658555	10	1	0	1	0	1	0	1	264	0	50	312	25	50	312	25	50	264	0	50
StateGrid	451	1518208658555	11	1	1	0	1	1	0	1	66	32	50	165	34	50	66	32	50	165	34	50
StateGrid	451	1518208658555	12	0	1	0	1	0	1	1	346	98	50	73	12	50	73	12	50	346	98	50
StateGrid	451	1518208658555	13	0	0	1	1	1	0	1	177	0	50	191	89	50	191	89	50	177	0	50
StateGrid	451	1518208658555	14	1	0	1	1	0	1	1	39	83	50	120	36	50	39	83	50	120	36	50
StateGrid	451	1518208658555	15	1	0	1	0	1	0	1	67	29	50	32	4	50	32	4	50	67	29	50
StateGrid	451	1518208658555	16	1	0	1	1	0	1	1	88	42	50	208	86	50	88	42	50	208	86	50
StateGrid	451	1518208658555	17	1	0	1	1	0	1	1	340	62	50	353	78	50	340	62	50	353	78	50
StateGrid	451	1518208658555	18	1	1	0	1	1	0	1	98	38	50	82	5	50	98	38	50	82	5	50
StateGrid	451	1518208658555	19	0	1	0	0	1	0	1	251	42	50	157	92	50	251	42	50	157	92	50
