type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	648	1518208659099	0	0	1	0	0	1	0	1	126	74	50	95	66	50	126	74	50	95	66	50
StateGrid	648	1518208659099	1	0	1	0	0	1	0	1	206	68	50	187	49	50	206	68	50	187	49	50
StateGrid	648	1518208659099	2	0	0	1	1	1	0	1	254	86	50	91	1	50	91	1	50	254	86	50
StateGrid	648	1518208659099	3	0	0	1	0	0	1	1	158	25	50	14	15	50	158	25	50	14	15	50
StateGrid	648	1518208659099	4	1	1	0	0	0	1	1	267	83	50	298	76	50	298	76	50	267	83	50
StateGrid	648	1518208659099	5	1	1	0	1	1	0	1	286	82	50	122	91	50	286	82	50	122	91	50
StateGrid	648	1518208659099	6	0	1	0	0	1	0	1	144	19	50	189	34	50	144	19	50	189	34	50
StateGrid	648	1518208659100	7	1	0	1	0	1	0	1	105	51	50	272	87	50	272	87	50	105	51	50
StateGrid	648	1518208659100	8	0	0	1	1	1	0	1	112	8	50	97	81	50	97	81	50	112	8	50
StateGrid	648	1518208659100	9	0	1	0	1	0	1	1	21	23	50	297	1	50	297	1	50	21	23	50
StateGrid	648	1518208659100	10	1	0	1	1	0	1	1	326	15	50	159	72	50	326	15	50	159	72	50
StateGrid	648	1518208659100	11	0	0	1	1	1	0	1	58	62	50	55	76	50	55	76	50	58	62	50
StateGrid	648	1518208659100	12	0	0	1	1	1	0	1	14	13	50	20	89	50	20	89	50	14	13	50
StateGrid	648	1518208659100	13	1	0	1	0	1	0	1	26	57	50	226	61	50	226	61	50	26	57	50
StateGrid	648	1518208659100	14	0	1	0	0	1	0	1	269	50	50	28	63	50	269	50	50	28	63	50
StateGrid	648	1518208659100	15	1	0	1	1	0	1	1	21	57	50	44	3	50	21	57	50	44	3	50
StateGrid	648	1518208659100	16	1	0	1	1	0	1	1	26	48	50	277	22	50	26	48	50	277	22	50
StateGrid	648	1518208659100	17	1	0	1	0	1	0	1	294	31	50	99	65	50	99	65	50	294	31	50
StateGrid	648	1518208659100	18	1	0	1	1	0	1	1	242	73	50	297	61	50	242	73	50	297	61	50
StateGrid	648	1518208659100	19	1	1	0	1	1	0	1	50	55	50	129	84	50	50	55	50	129	84	50
