type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	398	1518208658451	0	1	1	0	0	0	1	1	109	52	50	259	30	50	259	30	50	109	52	50
StateGrid	398	1518208658452	1	1	1	0	1	1	0	1	356	95	50	265	32	50	356	95	50	265	32	50
StateGrid	398	1518208658452	2	1	1	0	1	1	0	1	213	99	50	42	52	50	213	99	50	42	52	50
StateGrid	398	1518208658452	3	1	1	0	1	1	0	1	83	51	50	262	31	50	83	51	50	262	31	50
StateGrid	398	1518208658452	4	0	1	0	0	1	0	1	112	17	50	92	35	50	112	17	50	92	35	50
StateGrid	398	1518208658452	5	0	0	1	0	0	1	1	22	52	50	267	50	50	22	52	50	267	50	50
StateGrid	398	1518208658452	6	1	0	1	1	0	1	1	126	57	50	328	51	50	126	57	50	328	51	50
StateGrid	398	1518208658452	7	1	1	0	1	1	0	1	145	62	50	53	13	50	145	62	50	53	13	50
StateGrid	398	1518208658452	8	0	1	0	1	0	1	1	100	30	50	331	25	50	331	25	50	100	30	50
StateGrid	398	1518208658452	9	0	0	1	1	1	0	1	55	16	50	313	56	50	313	56	50	55	16	50
StateGrid	398	1518208658452	10	1	0	1	0	1	0	1	224	65	50	166	62	50	166	62	50	224	65	50
StateGrid	398	1518208658452	11	0	0	1	0	0	1	1	331	77	50	132	80	50	331	77	50	132	80	50
StateGrid	398	1518208658452	12	1	1	0	1	1	0	1	131	84	50	202	40	50	131	84	50	202	40	50
StateGrid	398	1518208658452	13	0	1	0	0	1	0	1	104	9	50	1	36	50	104	9	50	1	36	50
StateGrid	398	1518208658452	14	1	1	0	1	1	0	1	232	85	50	250	52	50	232	85	50	250	52	50
StateGrid	398	1518208658452	15	1	0	1	0	1	0	1	245	96	50	4	86	50	4	86	50	245	96	50
StateGrid	398	1518208658452	16	1	0	1	0	1	0	1	130	51	50	185	12	50	185	12	50	130	51	50
StateGrid	398	1518208658452	17	1	1	0	0	0	1	1	329	89	50	262	54	50	262	54	50	329	89	50
StateGrid	398	1518208658452	18	0	1	0	1	0	1	1	218	80	50	118	52	50	118	52	50	218	80	50
StateGrid	398	1518208658452	19	0	1	0	1	0	1	1	280	47	50	113	12	50	113	12	50	280	47	50
