type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	426	1518208658502	0	1	1	0	0	0	1	1	329	99	50	152	65	50	152	65	50	329	99	50
StateGrid	426	1518208658502	1	1	1	0	1	1	0	1	97	65	50	274	84	50	97	65	50	274	84	50
StateGrid	426	1518208658502	2	1	0	1	0	1	0	1	340	95	50	281	25	50	281	25	50	340	95	50
StateGrid	426	1518208658502	3	1	1	0	1	1	0	1	42	49	50	110	9	50	42	49	50	110	9	50
StateGrid	426	1518208658502	4	1	1	0	0	0	1	1	270	56	50	194	14	50	194	14	50	270	56	50
StateGrid	426	1518208658502	5	1	1	0	1	1	0	1	300	88	50	97	79	50	300	88	50	97	79	50
StateGrid	426	1518208658502	6	1	0	1	0	1	0	1	87	70	50	319	25	50	319	25	50	87	70	50
StateGrid	426	1518208658502	7	0	0	1	0	0	1	1	2	43	50	332	44	50	2	43	50	332	44	50
StateGrid	426	1518208658502	8	1	0	1	0	1	0	1	233	11	50	257	81	50	257	81	50	233	11	50
StateGrid	426	1518208658502	9	0	1	0	0	1	0	1	150	61	50	190	81	50	150	61	50	190	81	50
StateGrid	426	1518208658502	10	1	1	0	1	1	0	1	198	63	50	61	65	50	198	63	50	61	65	50
StateGrid	426	1518208658502	11	1	0	1	1	0	1	1	328	21	50	286	13	50	328	21	50	286	13	50
StateGrid	426	1518208658502	12	1	1	0	0	0	1	1	325	0	50	8	15	50	8	15	50	325	0	50
StateGrid	426	1518208658502	13	0	1	0	1	0	1	1	189	22	50	70	63	50	70	63	50	189	22	50
StateGrid	426	1518208658502	14	1	1	0	1	1	0	1	49	75	50	301	34	50	49	75	50	301	34	50
StateGrid	426	1518208658502	15	0	1	0	0	1	0	1	225	81	50	74	96	50	225	81	50	74	96	50
StateGrid	426	1518208658502	16	0	0	1	1	1	0	1	58	32	50	133	74	50	133	74	50	58	32	50
StateGrid	426	1518208658502	17	1	1	0	1	1	0	1	258	75	50	40	58	50	258	75	50	40	58	50
StateGrid	426	1518208658502	18	0	1	0	1	0	1	1	325	54	50	39	19	50	39	19	50	325	54	50
StateGrid	426	1518208658502	19	0	0	1	1	1	0	1	272	6	50	355	91	50	355	91	50	272	6	50
