type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	787	1518208659352	0	0	0	1	0	0	1	1	186	0	50	271	27	50	186	0	50	271	27	50
StateGrid	787	1518208659352	1	0	1	0	1	0	1	1	298	27	50	221	73	50	221	73	50	298	27	50
StateGrid	787	1518208659352	2	0	0	1	0	0	1	1	182	25	50	227	90	50	182	25	50	227	90	50
StateGrid	787	1518208659352	3	1	1	0	1	1	0	1	81	31	50	187	87	50	81	31	50	187	87	50
StateGrid	787	1518208659352	4	1	1	0	1	1	0	1	48	25	50	198	85	50	48	25	50	198	85	50
StateGrid	787	1518208659353	5	1	0	1	1	0	1	1	83	8	50	26	60	50	83	8	50	26	60	50
StateGrid	787	1518208659353	6	1	0	1	1	0	1	1	218	2	50	159	76	50	218	2	50	159	76	50
StateGrid	787	1518208659353	7	1	0	1	1	0	1	1	232	47	50	337	72	50	232	47	50	337	72	50
StateGrid	787	1518208659353	8	1	1	0	1	1	0	1	304	1	50	188	57	50	304	1	50	188	57	50
StateGrid	787	1518208659353	9	1	0	1	1	0	1	1	14	57	50	193	13	50	14	57	50	193	13	50
StateGrid	787	1518208659353	10	1	1	0	0	0	1	1	101	62	50	196	15	50	196	15	50	101	62	50
StateGrid	787	1518208659353	11	1	1	0	0	0	1	1	34	25	50	231	84	50	231	84	50	34	25	50
StateGrid	787	1518208659353	12	0	0	1	0	0	1	1	5	63	50	154	57	50	5	63	50	154	57	50
StateGrid	787	1518208659353	13	0	0	1	1	1	0	1	170	53	50	157	53	50	157	53	50	170	53	50
StateGrid	787	1518208659353	14	1	0	1	0	1	0	1	306	73	50	348	72	50	348	72	50	306	73	50
StateGrid	787	1518208659353	15	1	1	0	0	0	1	1	316	98	50	350	49	50	350	49	50	316	98	50
StateGrid	787	1518208659353	16	0	0	1	1	1	0	1	98	57	50	146	8	50	146	8	50	98	57	50
StateGrid	787	1518208659353	17	0	0	1	1	1	0	1	94	64	50	254	0	50	254	0	50	94	64	50
StateGrid	787	1518208659353	18	0	0	1	1	1	0	1	319	61	50	195	97	50	195	97	50	319	61	50
StateGrid	787	1518208659353	19	0	0	1	1	1	0	1	221	43	50	41	81	50	41	81	50	221	43	50
