type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	421	1518208658502	0	1	0	1	0	1	0	1	163	31	50	230	86	50	230	86	50	163	31	50
StateGrid	421	1518208658502	1	1	1	0	1	1	0	1	315	10	50	173	19	50	315	10	50	173	19	50
StateGrid	421	1518208658502	2	1	1	0	0	0	1	1	345	5	50	72	39	50	72	39	50	345	5	50
StateGrid	421	1518208658502	3	0	0	1	0	0	1	1	144	69	50	335	49	50	144	69	50	335	49	50
StateGrid	421	1518208658502	4	0	1	0	0	1	0	1	331	41	50	123	37	50	331	41	50	123	37	50
StateGrid	421	1518208658502	5	0	1	0	1	0	1	1	293	41	50	268	21	50	268	21	50	293	41	50
StateGrid	421	1518208658502	6	0	0	1	1	1	0	1	26	29	50	162	94	50	162	94	50	26	29	50
StateGrid	421	1518208658502	7	1	0	1	1	0	1	1	231	0	50	304	50	50	231	0	50	304	50	50
StateGrid	421	1518208658502	8	1	0	1	0	1	0	1	205	31	50	21	61	50	21	61	50	205	31	50
StateGrid	421	1518208658502	9	0	1	0	0	1	0	1	22	25	50	344	21	50	22	25	50	344	21	50
StateGrid	421	1518208658502	10	1	1	0	0	0	1	1	349	88	50	11	57	50	11	57	50	349	88	50
StateGrid	421	1518208658502	11	0	0	1	1	1	0	1	189	22	50	93	40	50	93	40	50	189	22	50
StateGrid	421	1518208658502	12	1	1	0	1	1	0	1	171	46	50	356	84	50	171	46	50	356	84	50
StateGrid	421	1518208658502	13	0	1	0	1	0	1	1	119	51	50	20	56	50	20	56	50	119	51	50
StateGrid	421	1518208658502	14	0	0	1	0	0	1	1	250	57	50	54	37	50	250	57	50	54	37	50
StateGrid	421	1518208658502	15	1	1	0	0	0	1	1	143	47	50	312	91	50	312	91	50	143	47	50
StateGrid	421	1518208658502	16	0	0	1	0	0	1	1	273	61	50	250	89	50	273	61	50	250	89	50
StateGrid	421	1518208658502	17	1	0	1	0	1	0	1	191	90	50	227	23	50	227	23	50	191	90	50
StateGrid	421	1518208658502	18	1	0	1	1	0	1	1	45	23	50	143	26	50	45	23	50	143	26	50
StateGrid	421	1518208658502	19	1	0	1	0	1	0	1	165	14	50	146	38	50	146	38	50	165	14	50
