type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	360	1518208658387	0	0	1	0	1	0	1	1	237	42	50	187	51	50	187	51	50	237	42	50
StateGrid	360	1518208658387	1	1	0	1	1	0	1	1	264	13	50	93	93	50	264	13	50	93	93	50
StateGrid	360	1518208658387	2	0	0	1	1	1	0	1	0	50	50	31	81	50	31	81	50	0	50	50
StateGrid	360	1518208658387	3	1	1	0	0	0	1	1	74	6	50	20	18	50	20	18	50	74	6	50
StateGrid	360	1518208658387	4	1	1	0	1	1	0	1	341	99	50	317	1	50	341	99	50	317	1	50
StateGrid	360	1518208658387	5	1	0	1	1	0	1	1	56	73	50	268	37	50	56	73	50	268	37	50
StateGrid	360	1518208658387	6	1	1	0	0	0	1	1	214	67	50	191	9	50	191	9	50	214	67	50
StateGrid	360	1518208658387	7	0	0	1	0	0	1	1	153	14	50	106	27	50	153	14	50	106	27	50
StateGrid	360	1518208658387	8	1	1	0	1	1	0	1	3	3	50	32	10	50	3	3	50	32	10	50
StateGrid	360	1518208658387	9	1	0	1	1	0	1	1	91	10	50	124	4	50	91	10	50	124	4	50
StateGrid	360	1518208658387	10	1	1	0	0	0	1	1	6	7	50	342	44	50	342	44	50	6	7	50
StateGrid	360	1518208658387	11	0	0	1	1	1	0	1	313	55	50	209	26	50	209	26	50	313	55	50
StateGrid	360	1518208658387	12	0	1	0	1	0	1	1	45	66	50	31	25	50	31	25	50	45	66	50
StateGrid	360	1518208658387	13	0	1	0	1	0	1	1	136	80	50	230	37	50	230	37	50	136	80	50
StateGrid	360	1518208658387	14	0	0	1	1	1	0	1	35	66	50	260	93	50	260	93	50	35	66	50
StateGrid	360	1518208658387	15	0	1	0	0	1	0	1	313	31	50	313	38	50	313	31	50	313	38	50
StateGrid	360	1518208658387	16	0	0	1	0	0	1	1	238	37	50	266	49	50	238	37	50	266	49	50
StateGrid	360	1518208658387	17	1	0	1	0	1	0	1	263	77	50	52	94	50	52	94	50	263	77	50
StateGrid	360	1518208658387	18	0	0	1	0	0	1	1	244	20	50	135	43	50	244	20	50	135	43	50
StateGrid	360	1518208658387	19	1	1	0	0	0	1	1	184	28	50	222	37	50	222	37	50	184	28	50
