type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	920	1518208659555	0	1	1	0	1	1	0	1	34	58	50	144	76	50	34	58	50	144	76	50
StateGrid	920	1518208659555	1	1	1	0	1	1	0	1	5	77	50	260	6	50	5	77	50	260	6	50
StateGrid	920	1518208659555	2	1	0	1	0	1	0	1	359	91	50	248	10	50	248	10	50	359	91	50
StateGrid	920	1518208659555	3	0	0	1	1	1	0	1	46	20	50	198	26	50	198	26	50	46	20	50
StateGrid	920	1518208659555	4	0	1	0	1	0	1	1	98	3	50	64	92	50	64	92	50	98	3	50
StateGrid	920	1518208659555	5	0	0	1	0	0	1	1	306	53	50	199	95	50	306	53	50	199	95	50
StateGrid	920	1518208659555	6	1	1	0	1	1	0	1	354	46	50	87	11	50	354	46	50	87	11	50
StateGrid	920	1518208659555	7	0	1	0	0	1	0	1	358	52	50	84	5	50	358	52	50	84	5	50
StateGrid	920	1518208659555	8	1	1	0	1	1	0	1	8	48	50	247	43	50	8	48	50	247	43	50
StateGrid	920	1518208659555	9	0	0	1	1	1	0	1	56	85	50	356	23	50	356	23	50	56	85	50
StateGrid	920	1518208659555	10	0	1	0	0	1	0	1	186	56	50	354	5	50	186	56	50	354	5	50
StateGrid	920	1518208659555	11	1	1	0	0	0	1	1	136	83	50	170	29	50	170	29	50	136	83	50
StateGrid	920	1518208659555	12	1	1	0	1	1	0	1	168	57	50	58	11	50	168	57	50	58	11	50
StateGrid	920	1518208659555	13	0	1	0	0	1	0	1	204	6	50	207	88	50	204	6	50	207	88	50
StateGrid	920	1518208659555	14	0	0	1	1	1	0	1	25	57	50	202	45	50	202	45	50	25	57	50
StateGrid	920	1518208659555	15	0	1	0	0	1	0	1	209	19	50	250	93	50	209	19	50	250	93	50
StateGrid	920	1518208659555	16	1	1	0	0	0	1	1	65	10	50	60	52	50	60	52	50	65	10	50
StateGrid	920	1518208659555	17	0	0	1	0	0	1	1	357	53	50	208	63	50	357	53	50	208	63	50
StateGrid	920	1518208659555	18	1	0	1	1	0	1	1	325	12	50	68	68	50	325	12	50	68	68	50
StateGrid	920	1518208659555	19	0	1	0	0	1	0	1	249	60	50	217	65	50	249	60	50	217	65	50
