type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	487	1518208658608	0	0	0	1	1	1	0	1	103	14	50	201	36	50	201	36	50	103	14	50
StateGrid	487	1518208658608	1	0	1	0	0	1	0	1	220	45	50	308	46	50	220	45	50	308	46	50
StateGrid	487	1518208658608	2	0	1	0	0	1	0	1	143	66	50	113	67	50	143	66	50	113	67	50
StateGrid	487	1518208658608	3	1	1	0	0	0	1	1	277	59	50	307	62	50	307	62	50	277	59	50
StateGrid	487	1518208658608	4	0	0	1	0	0	1	1	109	13	50	120	77	50	109	13	50	120	77	50
StateGrid	487	1518208658608	5	1	0	1	0	1	0	1	343	1	50	71	26	50	71	26	50	343	1	50
StateGrid	487	1518208658608	6	1	0	1	0	1	0	1	220	2	50	338	52	50	338	52	50	220	2	50
StateGrid	487	1518208658608	7	1	1	0	0	0	1	1	311	70	50	358	38	50	358	38	50	311	70	50
StateGrid	487	1518208658608	8	0	0	1	1	1	0	1	282	3	50	253	27	50	253	27	50	282	3	50
StateGrid	487	1518208658608	9	1	1	0	0	0	1	1	160	49	50	215	39	50	215	39	50	160	49	50
StateGrid	487	1518208658608	10	0	1	0	1	0	1	1	1	35	50	92	43	50	92	43	50	1	35	50
StateGrid	487	1518208658608	11	0	0	1	0	0	1	1	67	50	50	158	13	50	67	50	50	158	13	50
StateGrid	487	1518208658608	12	0	1	0	0	1	0	1	191	97	50	123	62	50	191	97	50	123	62	50
StateGrid	487	1518208658608	13	0	1	0	0	1	0	1	326	28	50	347	14	50	326	28	50	347	14	50
StateGrid	487	1518208658608	14	1	0	1	1	0	1	1	39	77	50	15	71	50	39	77	50	15	71	50
StateGrid	487	1518208658608	15	1	1	0	1	1	0	1	175	29	50	351	14	50	175	29	50	351	14	50
StateGrid	487	1518208658608	16	0	1	0	1	0	1	1	310	25	50	317	84	50	317	84	50	310	25	50
StateGrid	487	1518208658608	17	0	0	1	1	1	0	1	323	4	50	318	37	50	318	37	50	323	4	50
StateGrid	487	1518208658608	18	0	0	1	1	1	0	1	119	49	50	237	66	50	237	66	50	119	49	50
StateGrid	487	1518208658608	19	1	1	0	0	0	1	1	24	54	50	238	47	50	238	47	50	24	54	50
