type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	362	1518208658387	0	1	1	0	1	1	0	1	69	22	50	71	70	50	69	22	50	71	70	50
StateGrid	362	1518208658387	1	1	0	1	0	1	0	1	299	71	50	159	21	50	159	21	50	299	71	50
StateGrid	362	1518208658387	2	0	0	1	1	1	0	1	282	90	50	118	93	50	118	93	50	282	90	50
StateGrid	362	1518208658387	3	0	1	0	1	0	1	1	213	56	50	250	14	50	250	14	50	213	56	50
StateGrid	362	1518208658387	4	1	0	1	1	0	1	1	98	31	50	128	46	50	98	31	50	128	46	50
StateGrid	362	1518208658387	5	1	0	1	1	0	1	1	179	59	50	28	39	50	179	59	50	28	39	50
StateGrid	362	1518208658387	6	0	1	0	0	1	0	1	43	77	50	335	73	50	43	77	50	335	73	50
StateGrid	362	1518208658387	7	0	0	1	1	1	0	1	124	5	50	81	83	50	81	83	50	124	5	50
StateGrid	362	1518208658387	8	0	0	1	0	0	1	1	279	19	50	46	15	50	279	19	50	46	15	50
StateGrid	362	1518208658387	9	1	1	0	1	1	0	1	204	97	50	194	61	50	204	97	50	194	61	50
StateGrid	362	1518208658391	10	1	1	0	0	0	1	1	243	34	50	82	38	50	82	38	50	243	34	50
StateGrid	362	1518208658391	11	1	1	0	0	0	1	1	248	77	50	49	41	50	49	41	50	248	77	50
StateGrid	362	1518208658391	12	1	0	1	0	1	0	1	77	54	50	288	95	50	288	95	50	77	54	50
StateGrid	362	1518208658391	13	1	0	1	1	0	1	1	314	89	50	327	88	50	314	89	50	327	88	50
StateGrid	362	1518208658391	14	0	1	0	0	1	0	1	244	24	50	63	24	50	244	24	50	63	24	50
StateGrid	362	1518208658391	15	0	0	1	0	0	1	1	317	79	50	24	68	50	317	79	50	24	68	50
StateGrid	362	1518208658391	16	1	0	1	0	1	0	1	62	95	50	204	74	50	204	74	50	62	95	50
StateGrid	362	1518208658391	17	0	0	1	0	0	1	1	137	1	50	132	1	50	137	1	50	132	1	50
StateGrid	362	1518208658391	18	1	0	1	1	0	1	1	338	96	50	72	78	50	338	96	50	72	78	50
StateGrid	362	1518208658391	19	1	1	0	1	1	0	1	234	4	50	326	6	50	234	4	50	326	6	50
