type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	746	1518208659287	0	1	1	0	1	1	0	1	94	79	50	153	31	50	94	79	50	153	31	50
StateGrid	746	1518208659287	1	1	1	0	1	1	0	1	259	27	50	106	37	50	259	27	50	106	37	50
StateGrid	746	1518208659287	2	1	0	1	0	1	0	1	211	0	50	141	8	50	141	8	50	211	0	50
StateGrid	746	1518208659287	3	0	1	0	0	1	0	1	246	32	50	102	43	50	246	32	50	102	43	50
StateGrid	746	1518208659287	4	0	1	0	1	0	1	1	138	61	50	135	50	50	135	50	50	138	61	50
StateGrid	746	1518208659287	5	1	1	0	0	0	1	1	168	54	50	15	84	50	15	84	50	168	54	50
StateGrid	746	1518208659287	6	1	1	0	1	1	0	1	276	16	50	329	46	50	276	16	50	329	46	50
StateGrid	746	1518208659287	7	1	1	0	0	0	1	1	357	56	50	276	27	50	276	27	50	357	56	50
StateGrid	746	1518208659287	8	1	1	0	1	1	0	1	158	21	50	144	38	50	158	21	50	144	38	50
StateGrid	746	1518208659287	9	0	0	1	0	0	1	1	238	15	50	32	35	50	238	15	50	32	35	50
StateGrid	746	1518208659287	10	0	0	1	0	0	1	1	60	94	50	303	27	50	60	94	50	303	27	50
StateGrid	746	1518208659287	11	0	0	1	1	1	0	1	246	65	50	113	8	50	113	8	50	246	65	50
StateGrid	746	1518208659287	12	1	0	1	1	0	1	1	33	1	50	332	86	50	33	1	50	332	86	50
StateGrid	746	1518208659287	13	0	1	0	0	1	0	1	198	89	50	344	61	50	198	89	50	344	61	50
StateGrid	746	1518208659288	14	0	0	1	1	1	0	1	349	93	50	159	70	50	159	70	50	349	93	50
StateGrid	746	1518208659288	15	0	1	0	1	0	1	1	220	64	50	309	97	50	309	97	50	220	64	50
StateGrid	746	1518208659288	16	0	1	0	1	0	1	1	5	64	50	85	19	50	85	19	50	5	64	50
StateGrid	746	1518208659288	17	0	1	0	0	1	0	1	112	95	50	193	87	50	112	95	50	193	87	50
StateGrid	746	1518208659288	18	1	0	1	0	1	0	1	149	15	50	102	60	50	102	60	50	149	15	50
StateGrid	746	1518208659288	19	1	0	1	0	1	0	1	292	29	50	188	42	50	188	42	50	292	29	50
