type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	211	1518208658144	0	1	0	1	1	0	1	1	271	95	50	24	91	50	271	95	50	24	91	50
StateGrid	211	1518208658144	1	1	1	0	1	1	0	1	202	3	50	58	49	50	202	3	50	58	49	50
StateGrid	211	1518208658144	2	0	1	0	1	0	1	1	195	95	50	72	64	50	72	64	50	195	95	50
StateGrid	211	1518208658144	3	0	1	0	0	1	0	1	171	58	50	224	70	50	171	58	50	224	70	50
StateGrid	211	1518208658144	4	0	1	0	0	1	0	1	221	85	50	67	62	50	221	85	50	67	62	50
StateGrid	211	1518208658144	5	1	0	1	0	1	0	1	16	40	50	191	57	50	191	57	50	16	40	50
StateGrid	211	1518208658144	6	1	1	0	0	0	1	1	125	73	50	244	80	50	244	80	50	125	73	50
StateGrid	211	1518208658144	7	1	0	1	1	0	1	1	23	10	50	31	39	50	23	10	50	31	39	50
StateGrid	211	1518208658144	8	0	1	0	0	1	0	1	102	43	50	14	63	50	102	43	50	14	63	50
StateGrid	211	1518208658144	9	0	0	1	0	0	1	1	57	28	50	85	19	50	57	28	50	85	19	50
StateGrid	211	1518208658144	10	0	1	0	0	1	0	1	193	43	50	172	60	50	193	43	50	172	60	50
StateGrid	211	1518208658144	11	0	1	0	1	0	1	1	70	93	50	140	70	50	140	70	50	70	93	50
StateGrid	211	1518208658144	12	0	1	0	0	1	0	1	145	1	50	34	98	50	145	1	50	34	98	50
StateGrid	211	1518208658144	13	0	1	0	1	0	1	1	276	60	50	52	87	50	52	87	50	276	60	50
StateGrid	211	1518208658144	14	0	0	1	1	1	0	1	202	39	50	36	69	50	36	69	50	202	39	50
StateGrid	211	1518208658144	15	0	0	1	0	0	1	1	162	82	50	13	66	50	162	82	50	13	66	50
StateGrid	211	1518208658144	16	1	1	0	0	0	1	1	14	36	50	115	10	50	115	10	50	14	36	50
StateGrid	211	1518208658144	17	1	1	0	1	1	0	1	20	7	50	326	15	50	20	7	50	326	15	50
StateGrid	211	1518208658144	18	1	1	0	1	1	0	1	312	52	50	56	16	50	312	52	50	56	16	50
StateGrid	211	1518208658144	19	0	1	0	0	1	0	1	322	74	50	200	4	50	322	74	50	200	4	50
