type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	208	1518208658139	0	1	0	1	0	1	0	1	73	98	50	341	89	50	341	89	50	73	98	50
StateGrid	208	1518208658139	1	0	1	0	1	0	1	1	248	99	50	56	63	50	56	63	50	248	99	50
StateGrid	208	1518208658139	2	0	1	0	1	0	1	1	95	45	50	233	88	50	233	88	50	95	45	50
StateGrid	208	1518208658139	3	1	0	1	1	0	1	1	22	2	50	16	8	50	22	2	50	16	8	50
StateGrid	208	1518208658139	4	1	1	0	1	1	0	1	183	45	50	40	71	50	183	45	50	40	71	50
StateGrid	208	1518208658139	5	0	1	0	1	0	1	1	350	79	50	241	80	50	241	80	50	350	79	50
StateGrid	208	1518208658139	6	0	1	0	1	0	1	1	20	23	50	301	97	50	301	97	50	20	23	50
StateGrid	208	1518208658139	7	1	0	1	1	0	1	1	46	72	50	21	25	50	46	72	50	21	25	50
StateGrid	208	1518208658139	8	0	0	1	1	1	0	1	165	46	50	154	32	50	154	32	50	165	46	50
StateGrid	208	1518208658139	9	0	1	0	1	0	1	1	57	93	50	168	90	50	168	90	50	57	93	50
StateGrid	208	1518208658139	10	1	1	0	0	0	1	1	245	99	50	153	95	50	153	95	50	245	99	50
StateGrid	208	1518208658139	11	1	1	0	0	0	1	1	19	27	50	93	2	50	93	2	50	19	27	50
StateGrid	208	1518208658139	12	1	0	1	1	0	1	1	21	9	50	122	23	50	21	9	50	122	23	50
StateGrid	208	1518208658139	13	1	1	0	1	1	0	1	58	34	50	349	31	50	58	34	50	349	31	50
StateGrid	208	1518208658139	14	0	0	1	0	0	1	1	76	33	50	72	83	50	76	33	50	72	83	50
StateGrid	208	1518208658139	15	1	1	0	0	0	1	1	160	59	50	110	72	50	110	72	50	160	59	50
StateGrid	208	1518208658140	16	0	1	0	1	0	1	1	3	92	50	48	11	50	48	11	50	3	92	50
StateGrid	208	1518208658140	17	1	1	0	1	1	0	1	144	33	50	192	91	50	144	33	50	192	91	50
StateGrid	208	1518208658140	18	1	1	0	0	0	1	1	179	22	50	217	33	50	217	33	50	179	22	50
StateGrid	208	1518208658140	19	0	1	0	1	0	1	1	298	49	50	203	23	50	203	23	50	298	49	50
