type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	100	1518208657925	0	0	1	0	0	1	0	1	240	81	50	94	36	50	240	81	50	94	36	50
StateGrid	100	1518208657925	1	1	0	1	0	1	0	1	16	96	50	44	98	50	44	98	50	16	96	50
StateGrid	100	1518208657925	2	1	0	1	0	1	0	1	39	27	50	168	48	50	168	48	50	39	27	50
StateGrid	100	1518208657925	3	0	1	0	1	0	1	1	303	92	50	277	31	50	277	31	50	303	92	50
StateGrid	100	1518208657925	4	1	1	0	1	1	0	1	277	38	50	338	90	50	277	38	50	338	90	50
StateGrid	100	1518208657925	5	0	1	0	0	1	0	1	254	51	50	168	4	50	254	51	50	168	4	50
StateGrid	100	1518208657925	6	0	0	1	1	1	0	1	319	84	50	267	89	50	267	89	50	319	84	50
StateGrid	100	1518208657925	7	0	0	1	1	1	0	1	199	12	50	211	41	50	211	41	50	199	12	50
StateGrid	100	1518208657925	8	1	0	1	1	0	1	1	81	80	50	118	36	50	81	80	50	118	36	50
StateGrid	100	1518208657925	9	1	1	0	1	1	0	1	155	52	50	181	18	50	155	52	50	181	18	50
StateGrid	100	1518208657930	10	0	0	1	0	0	1	1	81	87	50	253	31	50	81	87	50	253	31	50
StateGrid	100	1518208657930	11	1	1	0	1	1	0	1	11	12	50	247	23	50	11	12	50	247	23	50
StateGrid	100	1518208657930	12	0	0	1	1	1	0	1	357	15	50	115	46	50	115	46	50	357	15	50
StateGrid	100	1518208657930	13	1	0	1	0	1	0	1	242	95	50	67	40	50	67	40	50	242	95	50
StateGrid	100	1518208657930	14	1	1	0	0	0	1	1	275	50	50	56	1	50	56	1	50	275	50	50
StateGrid	100	1518208657930	15	1	1	0	0	0	1	1	82	65	50	227	23	50	227	23	50	82	65	50
StateGrid	100	1518208657930	16	0	1	0	1	0	1	1	332	7	50	209	7	50	209	7	50	332	7	50
StateGrid	100	1518208657930	17	1	0	1	1	0	1	1	270	58	50	24	47	50	270	58	50	24	47	50
StateGrid	100	1518208657930	18	0	1	0	0	1	0	1	239	93	50	337	9	50	239	93	50	337	9	50
StateGrid	100	1518208657930	19	0	1	0	1	0	1	1	248	24	50	238	83	50	238	83	50	248	24	50
