type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	697	1518208659197	0	0	0	1	1	1	0	1	1	49	50	355	44	50	355	44	50	1	49	50
StateGrid	697	1518208659197	1	0	0	1	0	0	1	1	28	18	50	246	20	50	28	18	50	246	20	50
StateGrid	697	1518208659197	2	1	1	0	1	1	0	1	51	42	50	96	19	50	51	42	50	96	19	50
StateGrid	697	1518208659197	3	0	1	0	0	1	0	1	161	34	50	81	11	50	161	34	50	81	11	50
StateGrid	697	1518208659197	4	1	0	1	1	0	1	1	182	56	50	199	50	50	182	56	50	199	50	50
StateGrid	697	1518208659197	5	0	1	0	1	0	1	1	154	90	50	70	39	50	70	39	50	154	90	50
StateGrid	697	1518208659197	6	1	0	1	1	0	1	1	152	74	50	271	98	50	152	74	50	271	98	50
StateGrid	697	1518208659197	7	0	1	0	0	1	0	1	339	31	50	35	98	50	339	31	50	35	98	50
StateGrid	697	1518208659203	8	0	0	1	1	1	0	1	203	1	50	77	56	50	77	56	50	203	1	50
StateGrid	697	1518208659203	9	1	0	1	0	1	0	1	54	25	50	71	36	50	71	36	50	54	25	50
StateGrid	697	1518208659203	10	0	1	0	1	0	1	1	153	29	50	120	41	50	120	41	50	153	29	50
StateGrid	697	1518208659203	11	0	1	0	1	0	1	1	204	67	50	334	34	50	334	34	50	204	67	50
StateGrid	697	1518208659203	12	1	1	0	1	1	0	1	333	86	50	204	31	50	333	86	50	204	31	50
StateGrid	697	1518208659203	13	1	0	1	1	0	1	1	253	34	50	332	36	50	253	34	50	332	36	50
StateGrid	697	1518208659203	14	1	0	1	0	1	0	1	88	4	50	114	62	50	114	62	50	88	4	50
StateGrid	697	1518208659203	15	0	1	0	0	1	0	1	53	99	50	72	85	50	53	99	50	72	85	50
StateGrid	697	1518208659203	16	1	0	1	1	0	1	1	147	96	50	239	34	50	147	96	50	239	34	50
StateGrid	697	1518208659203	17	1	0	1	0	1	0	1	348	11	50	40	71	50	40	71	50	348	11	50
StateGrid	697	1518208659203	18	0	0	1	0	0	1	1	293	4	50	118	30	50	293	4	50	118	30	50
StateGrid	697	1518208659203	19	1	1	0	0	0	1	1	34	32	50	310	5	50	310	5	50	34	32	50
