type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	386	1518208658430	0	1	1	0	1	1	0	1	51	73	50	170	94	50	51	73	50	170	94	50
StateGrid	386	1518208658430	1	1	0	1	0	1	0	1	10	76	50	165	86	50	165	86	50	10	76	50
StateGrid	386	1518208658430	2	0	0	1	0	0	1	1	324	98	50	106	35	50	324	98	50	106	35	50
StateGrid	386	1518208658430	3	1	1	0	1	1	0	1	303	39	50	285	43	50	303	39	50	285	43	50
StateGrid	386	1518208658430	4	0	1	0	1	0	1	1	55	81	50	312	4	50	312	4	50	55	81	50
StateGrid	386	1518208658430	5	1	0	1	1	0	1	1	24	10	50	283	36	50	24	10	50	283	36	50
StateGrid	386	1518208658430	6	1	0	1	1	0	1	1	124	94	50	340	52	50	124	94	50	340	52	50
StateGrid	386	1518208658430	7	0	0	1	1	1	0	1	274	67	50	292	91	50	292	91	50	274	67	50
StateGrid	386	1518208658430	8	1	0	1	0	1	0	1	190	53	50	338	84	50	338	84	50	190	53	50
StateGrid	386	1518208658430	9	1	0	1	0	1	0	1	50	20	50	108	72	50	108	72	50	50	20	50
StateGrid	386	1518208658430	10	0	1	0	1	0	1	1	228	30	50	287	40	50	287	40	50	228	30	50
StateGrid	386	1518208658430	11	1	1	0	0	0	1	1	156	96	50	220	39	50	220	39	50	156	96	50
StateGrid	386	1518208658430	12	0	1	0	0	1	0	1	238	3	50	128	97	50	238	3	50	128	97	50
StateGrid	386	1518208658430	13	0	0	1	0	0	1	1	145	69	50	166	24	50	145	69	50	166	24	50
StateGrid	386	1518208658430	14	1	0	1	1	0	1	1	184	86	50	335	63	50	184	86	50	335	63	50
StateGrid	386	1518208658430	15	0	1	0	0	1	0	1	76	35	50	195	87	50	76	35	50	195	87	50
StateGrid	386	1518208658430	16	1	0	1	1	0	1	1	134	65	50	354	75	50	134	65	50	354	75	50
StateGrid	386	1518208658430	17	0	0	1	1	1	0	1	278	64	50	118	50	50	118	50	50	278	64	50
StateGrid	386	1518208658430	18	0	0	1	1	1	0	1	70	42	50	172	32	50	172	32	50	70	42	50
StateGrid	386	1518208658430	19	1	1	0	1	1	0	1	288	71	50	57	0	50	288	71	50	57	0	50
