type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	506	1518208658648	0	1	0	1	1	0	1	1	254	94	50	353	95	50	254	94	50	353	95	50
StateGrid	506	1518208658648	1	1	1	0	1	1	0	1	233	59	50	340	66	50	233	59	50	340	66	50
StateGrid	506	1518208658648	2	0	0	1	1	1	0	1	153	25	50	80	53	50	80	53	50	153	25	50
StateGrid	506	1518208658648	3	0	0	1	1	1	0	1	288	75	50	46	79	50	46	79	50	288	75	50
StateGrid	506	1518208658648	4	0	1	0	0	1	0	1	105	27	50	177	55	50	105	27	50	177	55	50
StateGrid	506	1518208658648	5	1	0	1	1	0	1	1	238	93	50	156	41	50	238	93	50	156	41	50
StateGrid	506	1518208658648	6	0	1	0	0	1	0	1	266	51	50	328	90	50	266	51	50	328	90	50
StateGrid	506	1518208658648	7	1	1	0	1	1	0	1	300	13	50	240	16	50	300	13	50	240	16	50
StateGrid	506	1518208658648	8	1	1	0	1	1	0	1	206	12	50	315	40	50	206	12	50	315	40	50
StateGrid	506	1518208658648	9	0	1	0	0	1	0	1	358	17	50	278	4	50	358	17	50	278	4	50
StateGrid	506	1518208658648	10	1	0	1	0	1	0	1	334	90	50	226	17	50	226	17	50	334	90	50
StateGrid	506	1518208658648	11	0	0	1	1	1	0	1	342	77	50	338	40	50	338	40	50	342	77	50
StateGrid	506	1518208658648	12	0	0	1	1	1	0	1	244	79	50	55	36	50	55	36	50	244	79	50
StateGrid	506	1518208658648	13	0	1	0	0	1	0	1	143	28	50	54	16	50	143	28	50	54	16	50
StateGrid	506	1518208658648	14	1	1	0	0	0	1	1	320	21	50	26	49	50	26	49	50	320	21	50
StateGrid	506	1518208658648	15	1	1	0	1	1	0	1	293	80	50	309	7	50	293	80	50	309	7	50
StateGrid	506	1518208658648	16	0	1	0	0	1	0	1	339	78	50	191	74	50	339	78	50	191	74	50
StateGrid	506	1518208658648	17	0	0	1	0	0	1	1	313	21	50	243	55	50	313	21	50	243	55	50
StateGrid	506	1518208658648	18	1	1	0	0	0	1	1	291	30	50	308	46	50	308	46	50	291	30	50
StateGrid	506	1518208658648	19	1	1	0	1	1	0	1	116	42	50	281	11	50	116	42	50	281	11	50
