type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	797	1518208659364	0	1	0	1	0	1	0	1	274	57	50	231	37	50	231	37	50	274	57	50
StateGrid	797	1518208659364	1	0	0	1	0	0	1	1	293	61	50	83	35	50	293	61	50	83	35	50
StateGrid	797	1518208659364	2	1	1	0	1	1	0	1	303	79	50	13	10	50	303	79	50	13	10	50
StateGrid	797	1518208659364	3	1	0	1	1	0	1	1	99	58	50	293	62	50	99	58	50	293	62	50
StateGrid	797	1518208659364	4	0	1	0	1	0	1	1	338	89	50	290	63	50	290	63	50	338	89	50
StateGrid	797	1518208659364	5	1	0	1	1	0	1	1	211	53	50	258	78	50	211	53	50	258	78	50
StateGrid	797	1518208659364	6	0	1	0	1	0	1	1	71	84	50	321	34	50	321	34	50	71	84	50
StateGrid	797	1518208659364	7	1	1	0	1	1	0	1	77	12	50	17	47	50	77	12	50	17	47	50
StateGrid	797	1518208659364	8	0	1	0	0	1	0	1	133	83	50	100	67	50	133	83	50	100	67	50
StateGrid	797	1518208659364	9	1	0	1	0	1	0	1	10	38	50	264	79	50	264	79	50	10	38	50
StateGrid	797	1518208659364	10	0	0	1	0	0	1	1	340	1	50	226	27	50	340	1	50	226	27	50
StateGrid	797	1518208659364	11	0	0	1	1	1	0	1	34	94	50	100	19	50	100	19	50	34	94	50
StateGrid	797	1518208659364	12	1	1	0	1	1	0	1	323	8	50	118	57	50	323	8	50	118	57	50
StateGrid	797	1518208659364	13	0	0	1	1	1	0	1	138	10	50	99	83	50	99	83	50	138	10	50
StateGrid	797	1518208659364	14	1	0	1	0	1	0	1	220	63	50	39	37	50	39	37	50	220	63	50
StateGrid	797	1518208659364	15	1	1	0	1	1	0	1	347	28	50	239	86	50	347	28	50	239	86	50
StateGrid	797	1518208659364	16	0	1	0	1	0	1	1	238	51	50	348	65	50	348	65	50	238	51	50
StateGrid	797	1518208659364	17	0	1	0	0	1	0	1	280	30	50	298	97	50	280	30	50	298	97	50
StateGrid	797	1518208659364	18	0	0	1	1	1	0	1	247	66	50	57	39	50	57	39	50	247	66	50
StateGrid	797	1518208659364	19	1	1	0	0	0	1	1	297	65	50	336	1	50	336	1	50	297	65	50
