type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	793	1518208659360	0	1	0	1	0	1	0	1	147	23	50	120	69	50	120	69	50	147	23	50
StateGrid	793	1518208659360	1	0	0	1	1	1	0	1	168	34	50	123	14	50	123	14	50	168	34	50
StateGrid	793	1518208659360	2	0	0	1	1	1	0	1	155	86	50	204	4	50	204	4	50	155	86	50
StateGrid	793	1518208659360	3	1	1	0	0	0	1	1	169	34	50	38	88	50	38	88	50	169	34	50
StateGrid	793	1518208659360	4	1	0	1	1	0	1	1	270	75	50	40	29	50	270	75	50	40	29	50
StateGrid	793	1518208659360	5	0	1	0	0	1	0	1	42	20	50	219	52	50	42	20	50	219	52	50
StateGrid	793	1518208659360	6	1	1	0	0	0	1	1	65	59	50	269	95	50	269	95	50	65	59	50
StateGrid	793	1518208659360	7	1	1	0	1	1	0	1	298	61	50	199	73	50	298	61	50	199	73	50
StateGrid	793	1518208659360	8	0	0	1	0	0	1	1	307	26	50	64	74	50	307	26	50	64	74	50
StateGrid	793	1518208659360	9	0	0	1	0	0	1	1	266	92	50	173	0	50	266	92	50	173	0	50
StateGrid	793	1518208659360	10	0	0	1	0	0	1	1	59	16	50	169	91	50	59	16	50	169	91	50
StateGrid	793	1518208659360	11	0	0	1	0	0	1	1	341	95	50	60	62	50	341	95	50	60	62	50
StateGrid	793	1518208659360	12	1	1	0	0	0	1	1	107	2	50	11	67	50	11	67	50	107	2	50
StateGrid	793	1518208659360	13	1	0	1	0	1	0	1	37	87	50	194	36	50	194	36	50	37	87	50
StateGrid	793	1518208659360	14	1	0	1	0	1	0	1	137	75	50	127	29	50	127	29	50	137	75	50
StateGrid	793	1518208659360	15	0	0	1	1	1	0	1	336	33	50	348	99	50	348	99	50	336	33	50
StateGrid	793	1518208659360	16	1	0	1	0	1	0	1	130	8	50	15	95	50	15	95	50	130	8	50
StateGrid	793	1518208659360	17	1	0	1	0	1	0	1	274	88	50	345	92	50	345	92	50	274	88	50
StateGrid	793	1518208659360	18	1	1	0	1	1	0	1	359	54	50	253	68	50	359	54	50	253	68	50
StateGrid	793	1518208659360	19	1	1	0	1	1	0	1	5	57	50	245	68	50	5	57	50	245	68	50
