type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	18	1518208657713	0	1	0	1	1	0	1	1	206	54	50	66	7	50	206	54	50	66	7	50
StateGrid	18	1518208657713	1	0	0	1	0	0	1	1	116	93	50	214	7	50	116	93	50	214	7	50
StateGrid	18	1518208657713	2	0	1	0	0	1	0	1	133	52	50	298	22	50	133	52	50	298	22	50
StateGrid	18	1518208657713	3	1	1	0	1	1	0	1	236	52	50	25	55	50	236	52	50	25	55	50
StateGrid	18	1518208657713	4	1	0	1	0	1	0	1	183	54	50	320	97	50	320	97	50	183	54	50
StateGrid	18	1518208657713	5	0	0	1	0	0	1	1	34	2	50	259	92	50	34	2	50	259	92	50
StateGrid	18	1518208657713	6	0	0	1	0	0	1	1	37	51	50	153	21	50	37	51	50	153	21	50
StateGrid	18	1518208657713	7	1	0	1	1	0	1	1	166	81	50	342	29	50	166	81	50	342	29	50
StateGrid	18	1518208657713	8	0	1	0	1	0	1	1	227	50	50	127	55	50	127	55	50	227	50	50
StateGrid	18	1518208657713	9	1	0	1	1	0	1	1	16	45	50	166	93	50	16	45	50	166	93	50
StateGrid	18	1518208657713	10	1	0	1	1	0	1	1	215	59	50	229	64	50	215	59	50	229	64	50
StateGrid	18	1518208657713	11	0	1	0	0	1	0	1	254	2	50	0	10	50	254	2	50	0	10	50
StateGrid	18	1518208657713	12	0	0	1	0	0	1	1	163	91	50	117	95	50	163	91	50	117	95	50
StateGrid	18	1518208657713	13	1	1	0	1	1	0	1	81	25	50	240	97	50	81	25	50	240	97	50
StateGrid	18	1518208657713	14	0	1	0	1	0	1	1	263	23	50	71	52	50	71	52	50	263	23	50
StateGrid	18	1518208657713	15	0	0	1	1	1	0	1	270	57	50	212	14	50	212	14	50	270	57	50
StateGrid	18	1518208657713	16	1	0	1	1	0	1	1	175	31	50	230	71	50	175	31	50	230	71	50
StateGrid	18	1518208657713	17	1	0	1	1	0	1	1	177	42	50	49	83	50	177	42	50	49	83	50
StateGrid	18	1518208657713	18	1	0	1	1	0	1	1	240	9	50	313	11	50	240	9	50	313	11	50
StateGrid	18	1518208657713	19	0	1	0	1	0	1	1	48	51	50	311	84	50	311	84	50	48	51	50
