type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	129	1518208658027	0	0	1	0	0	1	0	1	0	31	50	358	80	50	0	31	50	358	80	50
StateGrid	129	1518208658027	1	1	1	0	1	1	0	1	62	44	50	0	90	50	62	44	50	0	90	50
StateGrid	129	1518208658027	2	0	0	1	1	1	0	1	264	53	50	30	82	50	30	82	50	264	53	50
StateGrid	129	1518208658027	3	1	1	0	1	1	0	1	354	62	50	243	28	50	354	62	50	243	28	50
StateGrid	129	1518208658027	4	1	0	1	0	1	0	1	305	10	50	154	48	50	154	48	50	305	10	50
StateGrid	129	1518208658027	5	0	0	1	0	0	1	1	302	9	50	142	57	50	302	9	50	142	57	50
StateGrid	129	1518208658027	6	1	1	0	1	1	0	1	250	24	50	299	77	50	250	24	50	299	77	50
StateGrid	129	1518208658027	7	1	0	1	1	0	1	1	351	98	50	8	17	50	351	98	50	8	17	50
StateGrid	129	1518208658027	8	0	1	0	0	1	0	1	346	49	50	171	56	50	346	49	50	171	56	50
StateGrid	129	1518208658027	9	0	0	1	0	0	1	1	310	58	50	49	74	50	310	58	50	49	74	50
StateGrid	129	1518208658027	10	1	1	0	1	1	0	1	359	46	50	156	28	50	359	46	50	156	28	50
StateGrid	129	1518208658027	11	1	1	0	0	0	1	1	287	99	50	177	5	50	177	5	50	287	99	50
StateGrid	129	1518208658027	12	0	1	0	1	0	1	1	41	87	50	91	3	50	91	3	50	41	87	50
StateGrid	129	1518208658027	13	0	0	1	1	1	0	1	136	67	50	259	88	50	259	88	50	136	67	50
StateGrid	129	1518208658027	14	0	1	0	1	0	1	1	84	43	50	205	70	50	205	70	50	84	43	50
StateGrid	129	1518208658027	15	0	0	1	0	0	1	1	281	59	50	358	57	50	281	59	50	358	57	50
StateGrid	129	1518208658027	16	1	1	0	0	0	1	1	314	47	50	125	95	50	125	95	50	314	47	50
StateGrid	129	1518208658027	17	0	1	0	1	0	1	1	345	58	50	108	43	50	108	43	50	345	58	50
StateGrid	129	1518208658027	18	1	1	0	0	0	1	1	164	5	50	63	2	50	63	2	50	164	5	50
StateGrid	129	1518208658027	19	1	1	0	1	1	0	1	337	22	50	66	38	50	337	22	50	66	38	50
