type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	747	1518208659288	0	1	1	0	1	1	0	1	353	38	50	31	23	50	353	38	50	31	23	50
StateGrid	747	1518208659288	1	0	0	1	1	1	0	1	304	95	50	190	94	50	190	94	50	304	95	50
StateGrid	747	1518208659288	2	1	0	1	0	1	0	1	182	12	50	47	25	50	47	25	50	182	12	50
StateGrid	747	1518208659288	3	0	1	0	0	1	0	1	32	1	50	173	25	50	32	1	50	173	25	50
StateGrid	747	1518208659288	4	0	0	1	1	1	0	1	46	6	50	63	69	50	63	69	50	46	6	50
StateGrid	747	1518208659288	5	1	1	0	0	0	1	1	34	29	50	206	58	50	206	58	50	34	29	50
StateGrid	747	1518208659288	6	0	0	1	1	1	0	1	59	86	50	51	96	50	51	96	50	59	86	50
StateGrid	747	1518208659288	7	0	1	0	0	1	0	1	319	41	50	350	12	50	319	41	50	350	12	50
StateGrid	747	1518208659288	8	1	1	0	1	1	0	1	177	26	50	117	74	50	177	26	50	117	74	50
StateGrid	747	1518208659288	9	1	1	0	1	1	0	1	334	98	50	264	85	50	334	98	50	264	85	50
StateGrid	747	1518208659288	10	1	0	1	1	0	1	1	185	88	50	55	35	50	185	88	50	55	35	50
StateGrid	747	1518208659288	11	1	0	1	1	0	1	1	88	73	50	221	45	50	88	73	50	221	45	50
StateGrid	747	1518208659288	12	1	1	0	1	1	0	1	199	90	50	174	42	50	199	90	50	174	42	50
StateGrid	747	1518208659288	13	0	0	1	0	0	1	1	232	83	50	253	35	50	232	83	50	253	35	50
StateGrid	747	1518208659288	14	0	0	1	0	0	1	1	151	91	50	174	4	50	151	91	50	174	4	50
StateGrid	747	1518208659288	15	1	1	0	0	0	1	1	39	19	50	335	17	50	335	17	50	39	19	50
StateGrid	747	1518208659289	16	1	1	0	1	1	0	1	163	48	50	93	66	50	163	48	50	93	66	50
StateGrid	747	1518208659289	17	1	0	1	1	0	1	1	163	26	50	332	21	50	163	26	50	332	21	50
StateGrid	747	1518208659289	18	1	1	0	0	0	1	1	167	71	50	281	68	50	281	68	50	167	71	50
StateGrid	747	1518208659289	19	0	1	0	1	0	1	1	202	97	50	24	6	50	24	6	50	202	97	50
