type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	401	1518208658457	0	0	1	0	1	0	1	1	96	11	50	91	90	50	91	90	50	96	11	50
StateGrid	401	1518208658457	1	1	0	1	0	1	0	1	271	96	50	54	96	50	54	96	50	271	96	50
StateGrid	401	1518208658457	2	0	0	1	1	1	0	1	298	22	50	351	75	50	351	75	50	298	22	50
StateGrid	401	1518208658457	3	0	0	1	0	0	1	1	280	24	50	287	80	50	280	24	50	287	80	50
StateGrid	401	1518208658457	4	1	1	0	1	1	0	1	261	18	50	73	6	50	261	18	50	73	6	50
StateGrid	401	1518208658457	5	1	0	1	0	1	0	1	106	41	50	274	22	50	274	22	50	106	41	50
StateGrid	401	1518208658457	6	0	1	0	0	1	0	1	233	51	50	22	81	50	233	51	50	22	81	50
StateGrid	401	1518208658457	7	1	0	1	0	1	0	1	68	98	50	354	4	50	354	4	50	68	98	50
StateGrid	401	1518208658457	8	0	1	0	0	1	0	1	210	20	50	16	17	50	210	20	50	16	17	50
StateGrid	401	1518208658457	9	1	1	0	0	0	1	1	158	79	50	204	4	50	204	4	50	158	79	50
StateGrid	401	1518208658457	10	1	0	1	1	0	1	1	138	20	50	149	6	50	138	20	50	149	6	50
StateGrid	401	1518208658457	11	0	1	0	0	1	0	1	339	77	50	186	43	50	339	77	50	186	43	50
StateGrid	401	1518208658457	12	1	0	1	1	0	1	1	32	94	50	333	14	50	32	94	50	333	14	50
StateGrid	401	1518208658457	13	1	0	1	1	0	1	1	16	28	50	85	19	50	16	28	50	85	19	50
StateGrid	401	1518208658457	14	1	1	0	0	0	1	1	329	38	50	35	10	50	35	10	50	329	38	50
StateGrid	401	1518208658457	15	0	1	0	0	1	0	1	88	64	50	64	5	50	88	64	50	64	5	50
StateGrid	401	1518208658457	16	1	1	0	0	0	1	1	259	71	50	18	16	50	18	16	50	259	71	50
StateGrid	401	1518208658457	17	1	0	1	1	0	1	1	142	11	50	103	87	50	142	11	50	103	87	50
StateGrid	401	1518208658457	18	1	0	1	1	0	1	1	0	34	50	38	17	50	0	34	50	38	17	50
StateGrid	401	1518208658457	19	0	1	0	0	1	0	1	212	44	50	338	83	50	212	44	50	338	83	50
