type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	320	1518208658317	0	1	0	1	1	0	1	1	186	64	50	263	94	50	186	64	50	263	94	50
StateGrid	320	1518208658317	1	1	1	0	1	1	0	1	226	49	50	164	51	50	226	49	50	164	51	50
StateGrid	320	1518208658317	2	0	0	1	1	1	0	1	78	64	50	120	84	50	120	84	50	78	64	50
StateGrid	320	1518208658317	3	0	1	0	1	0	1	1	183	97	50	107	45	50	107	45	50	183	97	50
StateGrid	320	1518208658317	4	0	0	1	1	1	0	1	313	62	50	218	5	50	218	5	50	313	62	50
StateGrid	320	1518208658317	5	0	1	0	0	1	0	1	190	90	50	84	24	50	190	90	50	84	24	50
StateGrid	320	1518208658317	6	0	1	0	1	0	1	1	265	60	50	149	10	50	149	10	50	265	60	50
StateGrid	320	1518208658317	7	1	1	0	1	1	0	1	191	13	50	61	47	50	191	13	50	61	47	50
StateGrid	320	1518208658317	8	0	0	1	0	0	1	1	122	60	50	243	75	50	122	60	50	243	75	50
StateGrid	320	1518208658317	9	0	0	1	1	1	0	1	172	96	50	240	11	50	240	11	50	172	96	50
StateGrid	320	1518208658317	10	0	0	1	0	0	1	1	314	97	50	266	11	50	314	97	50	266	11	50
StateGrid	320	1518208658317	11	1	1	0	0	0	1	1	52	37	50	188	49	50	188	49	50	52	37	50
StateGrid	320	1518208658317	12	1	1	0	0	0	1	1	249	13	50	16	1	50	16	1	50	249	13	50
StateGrid	320	1518208658317	13	0	0	1	1	1	0	1	17	0	50	5	6	50	5	6	50	17	0	50
StateGrid	320	1518208658317	14	1	0	1	1	0	1	1	216	28	50	292	72	50	216	28	50	292	72	50
StateGrid	320	1518208658317	15	1	1	0	1	1	0	1	230	34	50	310	10	50	230	34	50	310	10	50
StateGrid	320	1518208658317	16	1	0	1	1	0	1	1	20	19	50	70	9	50	20	19	50	70	9	50
StateGrid	320	1518208658317	17	1	0	1	1	0	1	1	120	55	50	175	29	50	120	55	50	175	29	50
StateGrid	320	1518208658317	18	1	0	1	1	0	1	1	209	26	50	67	13	50	209	26	50	67	13	50
StateGrid	320	1518208658317	19	0	0	1	0	0	1	1	128	24	50	108	71	50	128	24	50	108	71	50
