type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	727	1518208659256	0	1	1	0	1	1	0	1	226	44	50	90	78	50	226	44	50	90	78	50
StateGrid	727	1518208659256	1	0	1	0	0	1	0	1	125	36	50	177	47	50	125	36	50	177	47	50
StateGrid	727	1518208659256	2	1	0	1	0	1	0	1	358	86	50	357	65	50	357	65	50	358	86	50
StateGrid	727	1518208659256	3	1	1	0	1	1	0	1	234	85	50	127	37	50	234	85	50	127	37	50
StateGrid	727	1518208659256	4	0	1	0	0	1	0	1	77	67	50	169	36	50	77	67	50	169	36	50
StateGrid	727	1518208659256	5	1	0	1	1	0	1	1	73	32	50	175	65	50	73	32	50	175	65	50
StateGrid	727	1518208659256	6	0	0	1	0	0	1	1	87	56	50	4	40	50	87	56	50	4	40	50
StateGrid	727	1518208659256	7	0	0	1	0	0	1	1	56	62	50	353	75	50	56	62	50	353	75	50
StateGrid	727	1518208659256	8	1	1	0	1	1	0	1	253	0	50	280	30	50	253	0	50	280	30	50
StateGrid	727	1518208659256	9	1	0	1	1	0	1	1	130	98	50	247	41	50	130	98	50	247	41	50
StateGrid	727	1518208659256	10	1	0	1	1	0	1	1	126	81	50	55	92	50	126	81	50	55	92	50
StateGrid	727	1518208659256	11	1	1	0	0	0	1	1	47	13	50	247	11	50	247	11	50	47	13	50
StateGrid	727	1518208659256	12	1	1	0	1	1	0	1	205	52	50	37	82	50	205	52	50	37	82	50
StateGrid	727	1518208659256	13	1	1	0	1	1	0	1	201	47	50	344	60	50	201	47	50	344	60	50
StateGrid	727	1518208659256	14	0	1	0	1	0	1	1	99	25	50	36	28	50	36	28	50	99	25	50
StateGrid	727	1518208659256	15	1	1	0	0	0	1	1	35	21	50	256	67	50	256	67	50	35	21	50
StateGrid	727	1518208659256	16	1	1	0	0	0	1	1	285	12	50	210	57	50	210	57	50	285	12	50
StateGrid	727	1518208659256	17	0	1	0	0	1	0	1	179	50	50	123	22	50	179	50	50	123	22	50
StateGrid	727	1518208659256	18	1	0	1	1	0	1	1	214	30	50	56	82	50	214	30	50	56	82	50
StateGrid	727	1518208659256	19	0	1	0	0	1	0	1	240	58	50	124	96	50	240	58	50	124	96	50
