type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	162	1518208658076	0	0	1	0	1	0	1	1	40	72	50	122	7	50	122	7	50	40	72	50
StateGrid	162	1518208658076	1	0	1	0	1	0	1	1	113	60	50	227	40	50	227	40	50	113	60	50
StateGrid	162	1518208658076	2	1	0	1	1	0	1	1	172	48	50	89	55	50	172	48	50	89	55	50
StateGrid	162	1518208658076	3	1	1	0	0	0	1	1	138	7	50	124	12	50	124	12	50	138	7	50
StateGrid	162	1518208658076	4	0	0	1	0	0	1	1	33	63	50	259	71	50	33	63	50	259	71	50
StateGrid	162	1518208658076	5	0	0	1	1	1	0	1	55	4	50	239	57	50	239	57	50	55	4	50
StateGrid	162	1518208658076	6	0	1	0	1	0	1	1	203	17	50	2	30	50	2	30	50	203	17	50
StateGrid	162	1518208658076	7	0	0	1	0	0	1	1	56	32	50	23	11	50	56	32	50	23	11	50
StateGrid	162	1518208658076	8	1	1	0	1	1	0	1	283	92	50	323	71	50	283	92	50	323	71	50
StateGrid	162	1518208658076	9	1	0	1	0	1	0	1	334	43	50	101	21	50	101	21	50	334	43	50
StateGrid	162	1518208658076	10	0	0	1	1	1	0	1	252	89	50	178	95	50	178	95	50	252	89	50
StateGrid	162	1518208658076	11	1	0	1	0	1	0	1	172	87	50	130	42	50	130	42	50	172	87	50
StateGrid	162	1518208658076	12	0	0	1	1	1	0	1	39	52	50	220	51	50	220	51	50	39	52	50
StateGrid	162	1518208658076	13	0	1	0	1	0	1	1	328	88	50	301	42	50	301	42	50	328	88	50
StateGrid	162	1518208658076	14	1	1	0	1	1	0	1	117	80	50	293	61	50	117	80	50	293	61	50
StateGrid	162	1518208658076	15	0	0	1	1	1	0	1	12	33	50	43	34	50	43	34	50	12	33	50
StateGrid	162	1518208658076	16	0	0	1	0	0	1	1	348	89	50	279	60	50	348	89	50	279	60	50
StateGrid	162	1518208658076	17	0	0	1	0	0	1	1	76	43	50	266	16	50	76	43	50	266	16	50
StateGrid	162	1518208658076	18	0	0	1	1	1	0	1	337	5	50	267	68	50	267	68	50	337	5	50
StateGrid	162	1518208658076	19	0	1	0	1	0	1	1	68	7	50	286	17	50	286	17	50	68	7	50
